"ID/EAN","NOMBRE","MARCA","PRESENTACION","ID_CATEGORIA","IMAGEN"
"7792798008889","Cerveza Temple Wolf Ipa 473 Ml X 6 Un","TEMPLE","473 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/890535/Cerveza-Temple-Wolf-Ipa-473-Ml-X-6-Un-1-849497.jpg?v=638987206182070000"
"7792170110551","Isotonico Gatorade Naranja 1.25lt","GATORADE","1.25lt","2","https://masonlineprod.vteximg.com.br/arquivos/ids/300640/front-view-24440.jpg?v=638307561779300000"
"7791540044106","Vino Alma Mora Select Reserve Malbec 750ml","ALMA MORA","750ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/266637/0779154004410-01-189.jpg?v=638065534414500000"
"7791813050582","Gaseosa 7 Up Sin Azucar 354cc","7 UP","354cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/273699/Gaseosa-Seven-Up-Sabor-Lim-n-Sin-Az-car-En-Lata-354ml-1-31.jpg?v=638121694084200000"
"7793147572037","Cerveza Amstel Lager 1lt Ret","AMSTEL","1lt","2","https://jumboargentina.vteximg.com.br/arquivos/ids/617393/Cerveza-Amstel-Lager-1lt-Retornable-1-856770.jpg?v=637437284171730000"
"7791560527948","Espumante Mumm Cuvee Extra Brut 269 Ml","MUMM","269 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/774475/Espumante-Mumm-Cuvee-Extra-Brut-269ml-1-889100.jpg?v=638150854050800000"
"7793147572754","Cerveza Imperial Roja 473cc Sixpack","IMPERIAL","473cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/891210/7793147572754.jpg?v=638996954182130000"
"7790950133363","Beb. Hierb. Terma Pom.r 1.35lt","TERMA","1.35lt","2","https://masonlineprod.vteximg.com.br/arquivos/ids/311040/front-view-10361.jpg?v=638393097838270000"
"7790895641220","Saborizada Aquarius Uva 1.5lt","AQUARIUS","1.5lt","2","https://masonlineprod.vteximg.com.br/arquivos/ids/335435/Agua-Saborizada-Aquarius-Sabor-Uva-1-5-L-1-52781.jpg?v=638636637864830000"
"7797942007244","Vino Putruele Malbec Estate 750cc","PUTRUELE","750cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/310078/Vino-Tinto-Putruele-Malbec-750-Ml-1-52204.jpg?v=638381757804070000"
"7790895648823","Agua De Mesa Benedictino Sin Gas 2,25 L","BENEDICTINO","2,25 l","2","https://masonlineprod.vteximg.com.br/arquivos/ids/304930/Agua-Mineral-Benedictino-Sin-Gas-Baja-En-Sodio-2-25-L-1-50080.jpg?v=638688378569000000"
"7791250801563","Vodka Smirnoff Bitric Citric Grapefuit & Lime","SMIRNOFF","Vodka Smirnoff Bitric Citric Grapefuit & Lime","2","https://masonlineprod.vteximg.com.br/arquivos/ids/336633/Vodka-Smirnoff-Sabor-Pomelo-Y-Lima-473-Ml-0779125080156-1.jpg?v=638688402342470000"
"7790895012310","Gaseosa Zero Naranja 1,75 Lts Fanta","FANTA","1,75 lts","2","https://masonlineprod.vteximg.com.br/arquivos/ids/293751/0779089501231-02-20230.jpg?v=638907991579000000"
"7790895646348","Coca-cola Sabor Original 237 Ml","COCA COLA","237 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/783157/Gaseosa-Coca-Cola-237-1-891876.jpg?v=638206702104070000"
"7793147573492","Cerveza Miller 330 Cc","MILLER","330 cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/316863/Cerveza-Rubia-Miller-Genuine-Draft-330-Ml-1-55162.jpg?v=638451633739670000"
"7790639003475","Gaseosa Cunnington Naranja 2.25lt","CUNNINGTON","2.25lt","2","https://masonlineprod.vteximg.com.br/arquivos/ids/299195/Gaseosa-Cunnington-Naranja-Classic-2-25-L-1-48360.jpg?v=638301622051600000"
"7791813434023","Isotonico Zero Moras 400 Ml Gatorade","GATORADE","400 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/380743/Bebida-Isot-nica-Gatorade-Zero-Moras-400-Ml-0779181343402-1.jpg?v=639095287213770000"
"7792798001927","Cerveza 473 Ml X 6 U Patagonia","PATAGONIA","473 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/890520/Cerveza-473-Ml-X-6-U-Patagonia-1-359112.jpg?v=638987206124400000"
"7791813405030","Saborizada H2oh Still Manzana 2lt","H2OH","2lt","2","https://jumboargentina.vteximg.com.br/arquivos/ids/843709/Saborizada-H2oh-Still-Manzana-2lt-1-1028495.jpg?v=638658133938330000"
"7792170042012","Isotónica Gatorade Naranja Botella 500mlx1","GATORADE","Isotónica Gatorade Naranja Botella 500mlx1","2","https://masonlineprod.vteximg.com.br/arquivos/ids/300647/front-view-24436.jpg?v=638307561806270000"
"7791813434016","Isotonico Zero Fresa-kiwi 400 Ml Gatorade","GATORADE","400 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/899167/Isotonico-Zero-Fresa-Kiwi-400-Ml-Gatorade-Isotonico-Gatorade-Zero-Fresa-kiwi-400-Ml-1-1054866.jpg?v=639070476426700000"
"7792798003945","Cerveza Patagonia Vera Ipa 473cc 6un","PATAGONIA","473cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/890532/Cerveza-Patagonia-Vera-Ipa-473cc-6un-1-814020.jpg?v=638987206170970000"
"7790895648427","Jugo Durazno Delicioso 995 Ml Cepita Del Valle","CEPITA","995 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/306409/Jugo-Cepita-Del-Valle-Sabor-De-Durazno-Delicioso-995-Ml-1-36088.jpg?v=638924437083030000"
"7791813434368","Gaseosa 7 Up Sin Azucar 500cc","7 UP","500cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/907126/Gaseosa-7-Up-Sin-Azucar-500cc-1-304206.jpg?v=639124043912470000"
"7798119220381","Energizante Speed Zero 473 Cc","SPEED","473 cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/316865/Bebida-Energizante-Speed-Unlimited-Cero-Az-car-473-Ml-1-55163.jpg?v=638451633745230000"
"7790189021059","Vino Blanco Elementos Torrontés 750 Cc","ELEMENTOS","750 cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/304338/Vino-Blanco-Elementos-Torront-s-750-Ml-1-49802.jpg?v=638337693918300000"
"7792170052295","Isotonico Gatorade Frutas Tropical 750cc","GATORADE","750cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/793467/Jugo-Gatorade-Gaseosa-Isotonica-Gatorade-Frutas-Tropicales-750-Ml-1-44571.jpg?v=638303241710500000"
"7790314079672","Vino Malbec 750 Ml Dilema","WEINERT","750 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/821561/Vino-Dilema-Malbec-750-1-997886.jpg?v=638507146469270000"
"7799155000869","Saborizada Levite Cero Naranja 1.5lt","LEVITE","1.5lt","2","https://jumboargentina.vteximg.com.br/arquivos/ids/833862/Saborizada-Levite-Cero-Naranja-1-5lt-1-469062.jpg?v=638615902331370000"
"7791728247800","Vino Santa Julia Chardonnay 750cc","SANTA JULIA","750cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/324250/Vino-Blanco-Santa-Julia-Chardonnay-750-Ml-1-57353.jpg?v=638520213806070000"
"7790975198934","Espumante Chandon Extra Brut 187 Ml","CHANDON","187 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/793078/Espumante-Chandon-Mini-Extra-Brut-1-861833.jpg?v=638301297789330000"
"7793147571856","Cerveza Schneider 473 Ml - Pack 6","SCHNEIDER","473 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/795708/Cerveza-Schneider-Rubia-473cc-Six-Pack-Cerveza-Schneider-473-Ml-Pack-6-1-11336.jpg?v=638312637668500000"
"7791250003110","Vodka Original 473 Ml Smirnoff Ice","SMIRNOFF","473 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/902177/7791250003110.jpg?v=639093760558630000"
"7790639003840","Gaseosa Cunnington Naranja Suave 2.25lt","CUNNINGTON","2.25lt","2","https://masonlineprod.vteximg.com.br/arquivos/ids/327731/Gaseosa-Cunnington-Sabor-Naranja-2-25-L-1-52251.jpg?v=638556285839030000"
"7790950142921","Aperitivo Gancia Americano 473cc","GANCIA","473cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/788231/Gancia-Lima-Lim-n-3-5-473ml-1-882803.jpg?v=638249457828330000"
"7791540044502","Vino Dada Art 1 Vainilla 750cc","DADA","750cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/266605/front-view-4959.jpg?v=638065534293970000"
"7790895649301","Jugo Naranja 200 Ml Cepita Del Valle","CEPITA","200 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/307564/Jugo-Cepita-Del-Valle-Sabor-Naranja-200-Ml-1-50966.jpg?v=638924437677100000"
"7790314079962","Vino Estancia Mendoza Malbec Reserva 750cc Cad","ESTANCIA MENDOZA","750cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/822752/Vino-Estancia-Mendoza-Malbec-Reserva-750cc-Cad-1-1008801.jpg?v=638508243225830000"
"7798167047930","Fernet Con Cola 473 Ml 1882","1882","473 ml","2","N/A"
"7790895007248","Gaseosa Lima Limón 1.75 Lts Sprite","SPRITE","1.75 lts","2","https://masonlineprod.vteximg.com.br/arquivos/ids/296115/0779089500724-02-20223.jpg?v=638924437308100000"
"7790154008313","Jugo Del Valle Durazno 1 L","DEL VALLE","1 l","2","https://masonlineprod.vteximg.com.br/arquivos/ids/218308/0779015400831-01-3615.jpg?v=637854286985800000"
"7790290000431","Fernet Vittone 750 Ml","VITTONE","750 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/585150/Fernet-Vittone-750-Ml-1-11188.jpg?v=637251960312230000"
"7790639003581","Gaseosa Cunnington Pomelo 1.5lt","CUNNINGTON","1.5lt","2","https://masonlineprod.vteximg.com.br/arquivos/ids/299198/Gaseosa-Cunnington-Pomelo-Classic-1-5-L-1-48365.jpg?v=638301622059900000"
"7790975204116","Vino Latitud 33 Sauvignon Blanc 750 Cc","LATITUD 33","750 cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/831467/Vino-Latitud-33-Sauvignon-Blanc-750-Cc-1-1023415.jpg?v=638600241818230000"
"7793147572334","Cerveza Salta Cautiva Rubia 1lt Ret","SALTA","1lt","2","https://jumboargentina.vteximg.com.br/arquivos/ids/890374/7793147572334.jpg?v=638986338680600000"
"7793147573386","Cerveza Miller 473 Ml","MILLER","473 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/309777/Cerveza-Blanca-Miller-Genuine-Draft-473-Ml-1-52009.jpg?v=639082267911500000"
"7799155000579","Saborizada Levite Pera 500cc","LEVITE","500cc","2","N/A"
"7790415129122","Vino Tinto 750 Cc Escorihuela Gascon","ESCORIHUELA","750 cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/155649/0779041512912-1.jpg?v=637835120103500000"
"7792798013807","Cerveza Goose Island Sixpack Lager 473 Ml","GOOSE ISLAND","473 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/890560/Cerveza-Goose-Island-Sixpack-Lager-473-Ml-1-1000831.jpg?v=638987206303430000"
"7790762754138","Vino Cabernet Sauvignon X 750 Cc El Cazador","EL CAZADOR","750 cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/365972/Vino-Tinto-El-Cazador-Cabernet-Sauvignon-750-Ml-0779076275413-1.jpg?v=638980335391300000"
"7790240042481","Vino Tinto Malbec Gran Reserva Fond De Cave 750 Cc Trapiche","FOND DE CAVE","750 cc","2","N/A"
"7793147572389","Cerveza Salta Cautiva Roja 473 Ml","SALTA","473 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/217562/0779314757238-01-11614.jpg?v=638997552555830000"
"7791250003257","Vino Red Blend 750 Ml Los Arboles","LOS ARBOLES","750 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/269636/Vino-Los-rboles-Red-Blend-750ml-1-39764.jpg?v=638091885755970000"
"7790703205026","Vino Bianchi Varietal Malbec 750cc","BIANCHI","750cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/786325/Vino-Bianchi-Varietal-Malbec-750cc-1-958677.jpg?v=638234014143770000"
"7795930000567","Agua Glaciar Go 750cc","GLACIAR","750cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/181806/Agua-Baja-En-Sodio-Con-Pico-Deportivo-Glaciar-750-Cc-1-441475.jpg?v=637841621146000000"
"7790168904465","Vino Colon Torrontes - Viognier 750 Cc","COLON","750 cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/306640/Vino-Blanco-Colon-Torrontes-Viogner-750-Ml-1-50686.jpg?v=638356053853630000"
"7791540053153","Frizante Frizze Blue 473cc","FRIZZE","473cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/863164/Frizante-Frizze-Blue-473cc-1-879974.jpg?v=638798097661800000"
"7791670028090","Vino Pascual Toso Signature Malbec 750cc","TOSO","750cc","2","N/A"
"7798123970111","Vino Las Perdices Cabernet Sauvignon 750 Ml","LAS PERDICES","750 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/375219/Vino-Tinto-Las-Perdices-Cabernet-Sauvignon-750-Ml-0779812397011-1.jpg?v=639058243571200000"
"7792798014972","Cerveza Origen Golden X 1 Lts Retornable Andes","ANDES","1 lts","2","https://masonlineprod.vteximg.com.br/arquivos/ids/373187/Andes-Or-Rub-Oro-R1l-0779279801497-1.jpg?v=639021096382230000"
"7792052099271","Jugo De Naranja Exprimido 1 L Cuisine & Co","CUISINE & CO","1 l","2","https://jumboargentina.vteximg.com.br/arquivos/ids/894986/Jugo-De-Naranja-Exprimido-Cuisine-Co-1-L-Jugo-De-Naranja-Exprimido-1-L-Cuisine-Co-1-1053178.jpg?v=639033106111530000"
"7790950000191","Aperitivo Gancia 450 Ml","GANCIA","450 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/788214/Aperitivo-Gancia-450-Ml-1-26498.jpg?v=638249457764830000"
"7798074864835","Vino Portillo Merlot","PORTILLO","Vino Portillo Merlot","2","https://masonlineprod.vteximg.com.br/arquivos/ids/287935/Vino-Tinto-Portillo-Merlot-750ml-1-44151.jpg?v=638234986005070000"
"7798141877065","Vino La Celia Reserva Malbec 750cc","LA CELIA","750cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/890877/Vino-La-Celia-Reserva-Malbec-750cc-1-36873.jpg?v=638991741994200000"
"7791813333043","Gaseosa Mirinda Naranja Botella 1,5ltx1","MIRINDA","Gaseosa Mirinda Naranja Botella 1,5ltx1","2","https://jumboargentina.vteximg.com.br/arquivos/ids/907123/Gaseosa-Mirinda-Naranja-Botella-1-5ltx1-1-248083.jpg?v=639124043900370000"
"7792798015016","Cerveza Patagonia Lager Del Sur 473cc Sixpack","PATAGONIA","473cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/890569/Cerveza-Patagonia-Lager-Del-Sur-473cc-Sixpack-1-1028504.jpg?v=638987206345970000"
"7798119220374","Energizante Speed Zero 269cc","SPEED","269cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/357510/Energizante-Speed-Unlimited-Zero-269-Ml-0779811922037-1.jpg?v=638872284224830000"
"7792410515528","Whisky Blenders Americano 750cc","BLENDERS","750cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/844046/Whisky-Blenders-Americano-750cc-1-848448.jpg?v=638660722101500000"
"7798290580144","Jugo Listo Tutti Durazno 200cc","TUTTI","200cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/895154/Jugo-Listo-Tutti-Durazno-200cc-1-37039.jpg?v=639033970027670000"
"7799155000999","Saborizada Levite Cero Manzana 500cc","LEVITE","500cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/340444/Agua-Saborizada-Levite-Cero-Sabor-Manzana-500-Ml-0779915500099-1.jpg?v=638683343985400000"
"7790975198637","Espumante Chandon Demi Sec 750 Ml","CHANDON","750 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/227515/0779097519863-01-10387.jpg?v=637855808395400000"
"7792319972750","Vino Sexy Fish Cabernet Franc 750 Ml","SEXY FISH","750 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/304025/Vino-Tinto-Sexy-Fish-Cabernet-Franc-750-Ml-1-49686.jpg?v=638333697751630000"
"7792410779395","Whisky Honey X 750 Cc Blenders Pride","BLENDERS PRIDE","750 cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/221171/0779241050926-01-5374.jpg?v=637854940033370000"
"7793147572327","Cerveza Salta Cautiva Rubia 473 Ml","SALTA","473 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/322835/0779314757232-01-11612.jpg?v=638997552265800000"
"7790975198651","Espumante Chandon Delice 750 Ml","CHANDON","750 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/301177/0779097519865-01-4463.jpg?v=638309290006070000"
"7790895004308","Gaseosa Zero Naranja 354 Ml Fanta","FANTA","354 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/296117/Gaseosa-Fanta-Naranja-Zero-354ml-1-36076.jpg?v=638907990473030000"
"7792170042241","Isotónica Gatorade Uva Botella 500mlx1","GATORADE","Isotónica Gatorade Uva Botella 500mlx1","2","https://masonlineprod.vteximg.com.br/arquivos/ids/300643/front-view-5203.jpg?v=638307561791000000"
"7791560991008","Espumante Mumm Lager Lata 269cc","MUMM","269cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/901248/12411703001.jpg?v=639084102243070000"
"7793147572280","Cerveza Imperial Apa 473cc Sixpack","IMPERIAL","473cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/891207/7793147572280.jpg?v=638996953354000000"
"7790070760852","Vino Nieto Senetiner Malbec Cab Fr 750ml","NIETO & SENETINER","750ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/788859/Vino-Nieto-Senetiner-Malbec-Cab-Fr-750ml-1-974607.jpg?v=638258098145630000"
"7793147570989","Cerveza Warsteiner 1lt Retornable","WARSTEINER","1lt","2","https://jumboargentina.vteximg.com.br/arquivos/ids/579402/Cerveza-Warsteiner-Premium-1-L-1-27187.jpg?v=637215672492070000"
"7790154008306","Jugo Del Valle Multifruta 1lt","DEL VALLE","1lt","2","https://masonlineprod.vteximg.com.br/arquivos/ids/218309/0779015400830-01-9562.jpg?v=637854286989530000"
"7791813403012","Saborizada Pomelo Sin Gas 1,5 L H2oh","H2OH","1,5 l","2","https://masonlineprod.vteximg.com.br/arquivos/ids/316062/Agua-Saborizada-Sin-Gas-H2oh-Sabor-Pomelo-1-5-L-1-54440.jpg?v=638439645778970000"
"7791540048500","Vino Alma Mora Select Reserve Cabernet Sauvignon 750 Ml","ALMA MORA","750 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/266638/0779154004850-01-191.jpg?v=638065534418000000"
"7790975204307","Espumante Chandon Delice Rose 750cc","CHANDON","750cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/340043/Espumante-Chandon-Delice-Rose-750-Ml-0779097520430-1.jpg?v=638682239768330000"
"7798353194837","Vino Sapo De Otro Pozo Blend De Tintas 750 Cc","SAPO","750 cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/339294/Vino-Tinto-Sapo-De-Otro-Pozo-Blend-750-Ml-0779835319483-1.jpg?v=638670131399930000"
"7792931001050","Agua Baja En Sodio Glaciar Con Gas 1.5 L","GLACIAR","1.5 l","2","https://masonlineprod.vteximg.com.br/arquivos/ids/309946/Agua-Mineral-Glaciar-Con-Gas-Baja-En-Sodio-1-5-L-1-52071.jpg?v=638380785816200000"
"7790240025415","Vino Tinto Alaris Varietales Merlot 750 Cc","ALARIS","750 cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/581077/Vino-Tinto-Alaris-Varietales-Merlot-750-Cc-1-17106.jpg?v=637225176368870000"
"7791540044540","Vino Blanco Alma Mora Viogner 750 Cc","ALMA MORA","750 cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/311616/Vino-Blanco-Alma-Mora-Dulce-750-Ml-1-52769.jpg?v=638399685743030000"
"7790895648861","Agua De Mesa Benedictino Con Gas 1,5 L","BENEDICTINO","1,5 l","2","https://masonlineprod.vteximg.com.br/arquivos/ids/304932/Agua-Benedictino-Con-Gas-1-5-L-1-50081.jpg?v=638688402199530000"
"7790260012396","Tequila Conquistador 750 Ml","CONQUISTADOR","750 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/432848/Tequila-Conquistador-750-Ml-1-248058.jpg?v=636513314590170000"
"7792319971104","Vino Norton Malbec 750 Ml Select","SELECT","750 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/320045/Vino-Tinto-Norton-Select-Malbec-750-Ml-1-56112.jpg?v=638482737726470000"
"7797942007091","Vino Chardonnay Finca Natalina 750 Cc Auténtico","FINCA NATALINA","750 cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/786407/Vino-Finca-Natalina-Autentico-Chardonnay-1-972181.jpg?v=638234014448700000"
"7790070760784","Vino Emilia Red Blend 750ml","EMILIA","750ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/856260/Vino-Emilia-Red-Blend-750ml-1-1034853.jpg?v=638755898172170000"
"7790639003574","Gaseosa Cunnington Tonica 1,5lt","CUNNINGTON","1,5lt","2","https://masonlineprod.vteximg.com.br/arquivos/ids/299197/Gaseosa-Cunnington-Indian-Tonic-Classic-1-5-L-1-48364.jpg?v=638301622057700000"
"7798332150816","Cerveza Golden State Lager 473cc Bierhaus","BIERHAUS","473cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/859774/Cerveza-Golden-State-Lager-473cc-Bierhaus-1-1035535.jpg?v=638781681861930000"
"7790070764027","Espumante Emilia Cocktail Rosé X 750 Cc","EMILIA","750 cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/336658/Cocktail-Espumante-Emilia-Rose-A-Base-De-Vino-750-Ml-0779007076402-1.jpg?v=638647770125670000"
"7799155000708","Saborizada Levite Cero Manzana 1.5lt","LEVITE","1.5lt","2","https://jumboargentina.vteximg.com.br/arquivos/ids/620340/Agua-Saborizada-Villa-Del-Sur-Levite-Manzana-Cero-Sin-Gas-1-5-L-1-469058.jpg?v=637466226663330000"
"7792798015078","Cerveza 710cc Fourpack Brahma","BRAHMA","710cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/890584/Cerveza-710cc-Fourpack-Brahma-1-1050112.jpg?v=638987290333900000"
"7794450002549","Vino Tinto Saint Felicien Chardonnay Roble 750 Cc","SAINT FELICIEN","750 cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/427771/Vino-Tinto-Saint-Felicien-Chardonnay-Roble-750-Cc-1-247960.jpg?v=636495154862970000"
"7798137222008","Whisky Old Smuggler 750 Ml","OLD SMUGGLER","750 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/603015/Whisky-Old-Smuggler-750-Ml-1-244739.jpg?v=637358232481370000"
"7792798010158","Copas 2 Un X 330 Cc Stella Artois","STELLA ARTOIS","330 cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/470633/2-Copas-Stella-Artois-pck-un-2-1-247056.jpg?v=636689519609570000"
"7791813402039","Saborizada Manzana Sin Gas X 500 Cc H2oh","H2OH","500 cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/316061/Agua-Saborizada-Sin-Gas-H2oh-Sabor-Manzana-500-Ml-1-54457.jpg?v=638439645776800000"
"7790895064364","Sprite Zero Lima-limón 354 Ml","SPRITE","354 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/795716/Gaseosa-Sprite-Sin-Az-car-Lima-lim-n-354-Ml-1-28655.jpg?v=638312637700330000"
"7798141877386","Vino Eugenio Bustos Leyenda Malbec 750cc","EUGENIO BUSTOS","750cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/581133/Vino-Tinto-Egenio-Bustos-Leyenda-Malbec-750-Cc-1-36354.jpg?v=637225176579230000"
"7798290580151","Jugo Listo Tutti Durazno 1lt","TUTTI","1lt","2","https://jumboargentina.vteximg.com.br/arquivos/ids/895157/Jugo-Listo-Tutti-Durazno-1lt-1-37095.jpg?v=639033970041330000"
"7790717153900","Vino Malbec 750 Ml Nave Robino","ROBINO","750 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/384484/Vino-Tinto-Nave-Robino-Malbec-750-Ml-0779071715390-1.jpg?v=639131586813470000"
"7790290101480","Fernet Branca Menta 450 Ml","BRANCA","450 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/818699/Fernet-Branca-Menta-450-Ml-1-6308.jpg?v=638488029684530000"
"7790895012440","Coca-cola Sabor Liviano 1,75 Lt","COCA COLA","1,75 lt","2","https://masonlineprod.vteximg.com.br/arquivos/ids/303624/0779089501244-02-10285.jpg?v=638332509831300000"
"7798085682091","Jugo Kids De Naranja X 200 Ml Citric","CITRIC","200 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/881311/Jugo-De-Naranja-200-Ml-Citric-Kids-1-1046492.jpg?v=638918409927330000"
"7798104769116","Vino Gran Corte Malbec 750 Cc Amalaya","AMALAYA","750 cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/414118/Vino-Tinto-Amalaya-Gran-Corte-Malbec-750-Cc-1-240141.jpg?v=636442094541530000"
"7790314057021","Vino Resero Blanco 1lt Brk","RESERO","1lt","2","https://jumboargentina.vteximg.com.br/arquivos/ids/836603/Vino-Resero-Blanco-1lt-Brk-1-22117.jpg?v=638634155182430000"
"7790895011269","Bebida Isotónica Frutas Tropicales 1.5 Lts Powerade","POWERADE","1.5 lts","2","https://masonlineprod.vteximg.com.br/arquivos/ids/288291/Bebida-Isot-nica-Powerade-Frutos-Tropicales-1-5-L-1-44229.jpg?v=639039918177530000"
"7790950136609","Amargo Tres Torres Pomelo Rosaro 1.5lt","TRES TORRES","1.5lt","2","https://masonlineprod.vteximg.com.br/arquivos/ids/217408/0779095013660-01-20292.jpg?v=637854084613500000"
"7798141877379","Vino Eugenio Bustos Cabernet Sauvignon 750cc","EUGENIO BUSTOS","750cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/581139/Vino-Eugenio-Bustos-Cabernet-Sauvignon-Botella-750-Cc-1-37129.jpg?v=637225176595200000"
"7791728247732","Vino Cab Sauvignon 750 Ml Santa Julia","SANTA JULIA","750 ml","2","https://jumboargentina.vteximg.com.br/arquivos/ids/799265/Vino-Finca-Los-Primos-Cabernet-Sauvignon-1-999181.jpg?v=638345361775000000"
"7799155000449","Saborizada Levite Naranja 500cc","LEVITE","500cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/833854/Saborizada-Levite-Naranja-500cc-1-468853.jpg?v=638615902289370000"
"7791728247701","Vino Reserva Chardonnay 750 Cc Santa Julia","SANTA JULIA","750 cc","2","https://jumboargentina.vteximg.com.br/arquivos/ids/799266/Vino-Santa-Julia-Reserva-Chardonnay-750cc-1-999182.jpg?v=638345361778600000"
"7791813000723","Saborizada Still Naranja X 1,5 Lts H2oh","H2O","1,5 lts","2","https://masonlineprod.vteximg.com.br/arquivos/ids/367164/H2oh-Sgas-Nar-1500cc-0779181300072-1.jpg?v=638984859191630000"
"7791540047909","Vino Blanco Dulce 750 Ml Finca Las Moras","LAS MORAS","750 ml","2","https://masonlineprod.vteximg.com.br/arquivos/ids/266618/front-view-4961.jpg?v=638065534339100000"
"7790895648601","Agua Smartwater Sin Gas 991cc","SMART WATER","991cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/293838/Agua-Smartwater-Sin-Gas-991ml-1-41078.jpg?v=638276565904970000"
"7790415127814","Vino Tinto Cabernet 750 Cc Escorihuela Gascon","FAMILIA GASCON","750 cc","2","https://masonlineprod.vteximg.com.br/arquivos/ids/155802/0779041512781-1.jpg?v=637835120857700000"
