codigo_interno,nombre_producto,precio_producto,url_imagen
179716,portobello abrantes en bandeja 200grs,"6.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/4/3/f432af541f96f351344555f47e78c83b
132397,torta cooperativa sabor vainilla 600grs,"5.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/d/0/1d0640d80afc40bb89ff589833382218
708065,cintitas tostex clásicas 125grs,"1.190,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/4/e/a4e2bc769e8181b9d61832cf88aede8f
179715,champignones abrantes bandeja 200grs,"6.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/1/2/212ea3de76eac8f7342a65e961c0775a
959707,milanesa de cuadrada sombra de toro  1kgs,"19.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/9/8/a98de0ca830813c99fbbc0357fc051bc
715971,queso fontina vacalin trozado envasado 300grs,"5.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/7/6/67629c819ca429569fc33593ebfd3d61
716233,salame tipo cantimpalo la casona feteado envasado 150grs,"3.585,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/e/6/4e6f6094cb6ee0d387e1db41c23ad5fe
725072,banana ecuador 1kgs,"3.490,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/4/e/64efe96f98d3cf1a0504c014d1375663
965880,chorizo carne vacuna sombra de toro 1kgs,"8.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/f/b/ffbbba92d1723c460b827aef124bd6f8
730602,morcilla parrillera sombra de toro  1kgs,"10.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/d/2/0d2d35fac0fd89d1a88190541e82e948
165436,bizcochuelo primer precio sabor vainilla 750grs,"6.890,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/2/6/f26a08a23d1b12da261f8c0b2b569498
709405,pan de panchos primer precio 200grs,"2.205,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/e/2/ee2003b13c7ce32686c3c01c1d8d3918
717364,primer jugo bovino sombra de toro 500grs,"2.100,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/b/1/db1f24ad2441d187ecbed54c0f87d747
715060,leche la serenisima parcialmente descremada liviana 1% sachet 1lts,"1.849,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/8/0/180c0d9665195228d3a562a785f5b62d
716257,pan para hamburguesa ecoop de papa 200grs,"2.855,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/3/7/837fef42ab44853c80613a2c4f3d337f
928941,tomate redondo 1kgs,"2.790,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/0/9/50911ff46ef6ef5a0e8fc4f1657e9034
714471,leche fermentada actimel sabor frutilla 100grs,"1.865,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/d/5/1d5ca0d0fb8e461ac4e780b51fb97aa5
714544,queso provoleta paladini 160grs,"4.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/9/2/e92e40c3431a38052ed1fb7d82cbce18
705039,manzana red comercial 1kgs,"1.790,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/0/b/80bbb4e26b79855c2626d193f7424404
714472,leche fermentada actimel sabor multifruta 100grs,"1.865,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/3/2/7321bdecf0e4aa76eea4a102800d0415
238825,semilla de chía 1kgs,"13.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/0/1/60105cfa6ed7d999d502dd9519ea7fd0
730424,morcilla vasca sombra de toro  1kgs,"9.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/1/8/b18d0b4062b24ac0008b714ee32b4c16
714660,margarina vegetal dánica cocina y repostería 200grs,"2.190,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/e/2/ce2ee47bbc9622d6956c60093d75e0b6
701429,pan para hamburguesa ecoop 200grs,"1.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/2/5/3252b70824dd73a8aa60cb31d3d8355d
701744,banana comercial 1kgs,"2.690,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/4/3/44374226ebe4d8cd3829b0951c49e90b
708267,pera 1kgs,"1.690,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/5/9/2593a62da1db0ac1a268d3bd50f4c1ce
700029,limón 1kgs,"1.790,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/5/9/6598dc30d651ffb577d4d77fb2d7ac9d
700993,morcilla bombón sombra de toro  1kgs,"11.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/8/9/989aa9bd76e51f98692b3c349ebe9582
714939,bastoncitos de pescado rebozados granja del sol 300grs,"4.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/7/3/473e6e0631a83dccbfb71de063b742ef
710358,salame tipo milán cagnoli feteado envasado 180grs,"5.000,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/e/e/8ee05da8de1f4010078e2f24880c7b56
704733,naranja de jugo 1kgs,"1.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/8/f/b8f7dbe8992efb1f662888df03a3aa3b
709404,pan para hamburguesa primer precio 200grs,"1.510,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/4/b/b4bd04bdabb713579a2f6d0b1a6bddb9
708720,levadura levex instantánea sobre 20grs,"1.100,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/0/0/400265736b1e1d91cd8e32b1af82a2a6
708562,pionono primer precio tradicional 150grs,"2.129,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/9/7/2975b4914d7d4ab3cc2b57820dd284e6
709115,manteca la serenisima clásica 200grs,"5.025,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/5/1/4510b1b7775b7d039f961575521e0d9a
714509,nuggets notchicken notco  0.3kgs,"8.026,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/a/7/fa743fda2e602a09cd351b6fcf725ed4
716103,chorizo fresco mezcla sombra de toro 1kgs,"14.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/e/f/befa5d8e56059aef8baf009bd28726d6
708975,levadura levex con masa madre sobre 13grs,"800,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/5/1/a512207bc3d02796a5d310f267b4713a
715058,leche la serenisima clásica entera 3% sachet 1lts,"1.849,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/8/4/d84404c6373a1eefeb310cea355f9011
705831,mix de lechugas la aldea hidropónica 1uni,"3.490,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/b/6/9b682fae78843d13c0c8bf6046ce68df
708069,cintitas tostex semillas 125grs,"1.190,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/7/0/47051717840c34bf375be02c15542d40
710561,panceta ahumada piamontesa feteada envasada 150grs,"6.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/4/a/e4ab0ebe6f722559c891e1a901332ff6
701781,salamín fuet cagnoli 150grs,"7.300,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/1/7/e17c2c29289b760fd254d4bf3d1b1247
165435,bizcochuelo primer precio sabor chocolate 750grs,"6.890,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/4/7/04734dc0c79028c018bfc43080848a69
706435,panceta salada bacon paladini feteada envasada 150grs,"4.800,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/b/7/fb7337c389b28969ea751f2ab1fcc419
746576,salchichas fela sin piel x6 225grs,"1.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/0/7/707de9c97bd51812db99b00f965093b1
706988,manteca cooperativa 200grs,"2.699,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/e/0/7e0907d9ea01c5d72e74bd404cf54b80
710560,jamón crudo piamontesa feteado envasado 150grs,"12.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/0/8/d0805b34b238be6b06276bbfc6a89192
704741,naranja ombligo 1kgs,"1.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/7/6/6768cac0d5609fad82a413cfda2a5d1a
234484,queso rallado ilolay reggianito 120grs,"4.999,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/f/5/ef567b066002faa7e8bcdc0bf3474b47
706006,chipá mamá cocina congelado 300grs,"5.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/2/4/f24eb1f0a5c7352801bd42abecea60eb
700558,papa blanca 1kgs,"2.190,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/e/e/eee147879c16bee197b0c9e65f4d4426
718262,grisines ecoop con sal 150grs,"1.590,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/b/a/9ba22e6a8acfcc8a9d8a4d2ab1489383
715397,huevos avicoper blancos 6uni,"1.999,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/4/4/944c5990951e45555931cb2174cdbe90
730467,huevos cooperativa extra grandes 6uni,"2.249,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/b/4/cb46d564bce97ecd534833c8cfe24262
714448,grisines cooperativa tipo italianos 200grs,"1.690,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/8/6/086f5d8cccd45bce5b80098d0a46f90c
740390,salchichas paladini sin piel x6 225grs,"2.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/6/f/f6fbaeded69b36b98ee2c3fe146e8923
791350,queso parmesano la paulina trozado envasado 1kgs,"34.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/7/3/77345a60eff8fa66a4247147146924fc
708072,cintitas tostex pizza 125grs,"1.190,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/d/e/adead126f827ceb112a3f05d60ab48b4
117908,milanesa de peceto sombra de toro 1kgs,"23.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/a/2/9a231382d71f9566d5aa0b89a213520b
241665,dulce de membrillo dulcor sachet 500grs,"3.549,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/9/d/a9d82313da95ce82ae688ff921d0dafd
700754,mandarina 1kgs,"1.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/5/e/65eac2327579335858bb92b06684246e
960489,cebolla suelta 1kgs,"1.190,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/8/6/7866cbdbebe5d1ec9968cf02a7fd4f3d
707706,salchichón primavera trozer sin tacc feteado envasado 200grs,"1.599,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/c/9/9c962c3e436c4562e5af3a6c4b92eed0
705762,provoleta puyehué hilada envasada 1kgs,"18.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/f/a/5fae56740322e2027ec2f8950347c586
714661,margarina vegetal margadan 200grs,"1.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/b/7/2b74d49d19046104ada51119cb6c04e7
706604,lechuga arrepollada 1kgs,"4.590,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/a/7/ca73ab68ee0e62e0beaafb615e66bf6b
714665,margarina vegetal dánica soft pote 200grs,"2.850,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/d/8/6d8bd463c3f48b8fa5c369a79c9ff74d
712658,queso muzzarella barraza cilindro 500grs,"6.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/1/9/e19a165676c98074ad66eaa5433c75f2
710493,ricotta garcía semigrasa envasada 500grs,"4.545,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/a/e/6aef4b99c8342215ff2ec5b89f90cb46
708067,cintitas tostex cebolla 125grs,"1.190,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/a/4/5a4ade972e1abbf00760a0a637f67362
710007,leche larga vida la serenisima descremada protein 1lts,"2.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/a/1/ba161005354aac79769edd5328925915
703827,queso fontina la paulina trozado envasado 1kgs,"23.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/4/4/9441e19caa9a0afeff90c4f4dea0437e
262032,salchichas la blanca sin piel x6 190grs,"2.100,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/e/f/2efe436b1459e267edeb35e3da15cdfc
241669,dulce de batata dulcor con chocolate sachet 500grs,"2.729,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/e/b/8eb1e03ae3f9aae53c965c2e9c26993c
714940,medallones de merluza rebozados granja del sol 450grs,"8.499,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/8/d/a8d86f3e07d9b74e550d25dc26294666
712891,rapiditas bimbo integrales 275grs,"3.999,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/b/6/5b62bd82c4044e2516f753c0ef1a4ded
712405,milanesas notco not mila x2 220grs,"3.273,40",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/f/f/1ff72710839c3d162be1b367279328ab
708898,queso finlandia chef cheddar feteado envasado 150grs,"5.950,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/f/2/ef287e98a609d391f0096d783c7f77b3
704466,zapallo calabaza 1kgs,"690,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/e/6/ae6a10c385bc6e2f5936a0e244249496
722324,acelga 1kgs,"1.890,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/9/d/89d0dea0097e7a46fe439e7cc39087fa
257018,lechuga mantecosa la aldea hidropónica 1uni,"3.490,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/7/0/870b20389d8f2b5868fdbcf100490cb2
233559,salame picado entrefino labratto fuet 150grs,"7.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/1/b/b1bb8ab1bb951070e449e80bbd32d298
725315,palta hass 1kgs,"5.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/e/8/1e8b162397028e37c89b0a0939b63efd
700937,papa negra 1kgs,"1.490,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/e/d/ced7004416380fc7f148a2508db7073a
710025,dulce de membrillo la campagnola estuche 500grs,"3.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/3/a/33a0f8cbd3e7ce5150c6c76996c862b2
257019,lechuga crespa la aldea hidropónica 1uni,"3.490,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/3/9/139817a7a1c5a307cd9d3bfe80dc8a31
223696,mortadela paladini familiar mini envasada 300grs,"4.390,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/1/6/f1675c646d98582de2978081720455a2
139397,nuez con cáscara  1kgs,"11.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/c/5/6c569c0de6e65a401a74adbd8fecb0ad
716185,salame tipo milán cagnoli feteado envasado 150grs,"3.099,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/d/a/fdadadb59727c4f5addbf872b68e0d12
715710,salamín picado fino atm cagnoli 145grs,"7.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/0/8/c082e24aee23c220f5a97d3d71beb8f8
714668,margarina vegetal dánica equilibrio pote 220grs,"2.690,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/c/6/8c6f971022a90c8d153171ac9e0ea30c
707387,queso mozzarella cooperativa envasado 250grs,"4.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/9/3/b938ff7106a7bb5433fad371567eec42
241667,dulce de batata dulcor con vainilla sachet 500grs,"2.729,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/b/c/6bc3d1baa4980cdeb4317b1e211fd5af
705666,albahaca la aldea hidropónica 1uni,"3.490,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/0/0/f00a309931daf19053431879a7009dbc
708061,salchichas panchín sin piel x6 190grs,"1.480,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/b/5/2b58b0a6fdad90b42d1d1c3782c833fc
458233,ricotta garcía entera envasada 500grs,"4.545,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/2/3/e232ce04ebd3e821d62db3f4ed64d3eb
706582,zanahoria 1kgs,"1.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/a/f/9af2f388bb80403ec30b9676b04c7aa9
216805,polvo para preparar bebida láctea franz lista! fortificada 800grs,"5.999,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/e/8/9e82c23588e0e2373c617023f498cc3f
711092,jamón crudo paladini más finas feteado envasado 120grs,"8.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/8/a/38ac891acddc17a353a29a24c44345f7
710153,queso untable finlandia light 290grs,"3.790,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/3/5/335dd33c30532bce35d725b73622a452
712697,leche casanto entera 3% sachet 1lts,"1.680,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/2/2/c22c9b48a57f7a4a6b2906f962ba3289
712406,milanesas notco not chicken mila x2 220grs,"3.739,45",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/4/4/b44a34998bcc45a8bbb272298944dc71
714888,queso mozzarella cooperativa feteado envasado 170grs,"2.680,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/4/1/241e53387a3a0ab9800a506b8ec4213c
219868,queso fontina sancor corazón de horma envasado 240grs,"8.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/f/2/0f2344ea76b30935b961534b33058b50
711570,pan de molde ecoop blanco 350grs,"3.119,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/d/6/bd6d322fe7ed0907b70caf486d95d3f7
708305,remolacha 1kgs,"2.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/b/e/abec20f1e369510c21d5f6316775b0b8
710127,queso rallado la serenisima reggianito 35grs,"1.820,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/2/e/e2ec97dca93d213152d917fbc7abec1d
716698,queso rallado cooperativa 150grs,"5.259,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/7/0/67061885d99dacc9e4491ad9b66f9f74
716361,pan de molde fargo integral  400grs,"5.825,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/2/0/d20b90692dd338b2eb19f07e78f9f0fe
700002,pollo pollolin 1kgs,"4.190,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/5/2/752df33480ae5cdcc7119d41067339eb
713283,pan para hamburguesas bimbo tipo artesano x4 240grs,"4.450,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/8/1/3816ef9efaadc77c9d8f827342cef6cb
716848,pizzeta de mozzarella y jamón paladini congelada 205grs,"3.213,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/9/0/a90f8d2e131e02c8a50105210d42b0e3
283131,leche en polvo descremada la serenisima liviana 200grs,"3.850,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/1/a/f1a7355d1b270f9d673e38f0d5e748a4
716188,salame tipo milán la residencia feteado envasado 150grs,"2.535,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/2/d/52d8fcc3a707d9f12151b8665679c08b
716434,yogur ser pro+ proteína sabor vainilla botella 190grs,"3.250,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/6/2/b6200b76f5403f5aa407277b41a1dc5f
714667,margarina vegetal dánica dorada cremosa pote 210grs,"1.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/9/c/d9c7cbfaf6b3f033aba4c13e67a0fd96
705661,medallones de pollo paladini espinaca y queso x2 170grs,"4.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/7/b/47b63d637470efa7b629cf293950f900
709791,queso port salut light la serenisima sin lactosa trozado 1kgs,"20.690,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/b/6/eb6f9270ae23453870ee9e92505a2d3c
706343,tallarines al huevo balkan frescos 500grs,"3.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/5/1/45167485df2fd42ecbe4171f963f4a6a
704318,morrón colorado 1kgs,"3.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/f/7/ef75c263b68c506f75d5237cbf46dbe8
722820,grisines ecoop sin sal agregada 150grs,"1.590,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/7/1/97118b7b427ece5096da22a5068632f5
716435,yogur ser pro+ proteína sabor frutilla-arándanos botella 190grs,"3.250,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/4/a/a4a892faecd8a257fb65e3edaaf68fcc
715211,budín cooperativa sabor chocolate 170grs,"2.225,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/1/2/1127e34a975bf1bc45e5f7408f3d748b
708167,producto untable a base de almendras felices las vacas clásico 200grs,"2.590,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/0/f/50f74d2bfec1043101ba43f7e0baba4b
708168,producto untable a base de almendras felices las vacas sabor cheddar 200grs,"2.590,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/2/1/d2198073419b812215df276bab1f83b2
705893,chorizo pechera cerdo  1kgs,"16.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/d/f/0dfcfdeb0e36730cf2981ee0ee15c844
716258,pan para hamburguesa ecoop tipo brioche 200grs,"2.855,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/7/8/17843715879cb5d7d673fdb5e2d0cee5
711558,tablitas cooperativa sabor queso 150grs,"1.755,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/3/7/637eabf9b0a1cf5c795dd7a38a9cd49a
138814,queso gouda noal trozado envasado 1kgs,"11.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/7/e/47ef87768efa6a1bdb0085c5a2c36090
712893,rapiditas bimbo light  275grs,"3.999,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/7/7/77776d0110c7c40858f7bfc5a3506251
711954,pan de molde ecoop con semillas 350grs,"3.119,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/4/6/346ebd591a1216b84960266cdfcece3a
716314,queso mozzarella gran aldea feteado envasado 180grs,"3.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/9/d/29dc574442cf86af124881120dafe672
716380,leche fermentada actimel sabor citrus 100grs,"1.865,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/2/a/22a6b092987ec7d80931ba14fa316428
707705,salchichón con jamón trozer sin tacc feteado envasado 200grs,"1.450,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/6/d/46dc0ff4af2a0ea4fbe272de6e0481ef
700975,choclo 1kgs,"2.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/6/5/b652dc9a5b78cdedaac1e48459183633
171035,jamón crudo atuel feteado envasado 1kgs,"26.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/1/6/216f2147ad26f8c507426af0d9df7c15
714580,queso crema blanco la serenisima clásico original 290grs,"3.735,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/0/8/e089932a3b1920faf5c84a65aad93f67
710152,queso untable finlandia clásico 290grs,"3.790,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/1/e/81eff70fe83c6fe598cb3dad368d2e21
704652,repollo blanco 1kgs,"1.890,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/8/1/881d0cb4edc512b2b4d5ab39025046cc
709790,queso port salut clásico la serenisima sin lactosa trozado 1kgs,"18.200,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/e/4/ae4389d37b307bc2f6b38dd0c281716c
130851,uva rosada 1kgs,"4.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/a/b/aab6fde825762d2327193415a42e9bd1
708264,crema de leche la serenisima para cocinar uat tetra 200cm3,"3.285,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/d/4/1d4e13918e10daa01bedcb2263650423
775266,filet de pechuga pollolin 1kgs,"13.700,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/0/5/7059377ab6b47222736d07c9ede98f14
711088,paleta cocida paladini más finas feteada envasada 200grs,"4.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/b/1/fb1584e380d6470bba44e5f58d460941
230934,leche en polvo entera purisima 400grs,"4.479,20",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/1/e/81e49178ffd977d2e28148f4648495d4
707625,rebozador morixe 500grs,"1.390,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/9/8/d9836d060c42f835362f26e4869794bd
721840,brócoli 1kgs,"6.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/7/5/975953f6dc0d3c5503a4d9e62ea9e3f1
714711,medallones de carne paty express x4 276grs,"5.950,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/b/3/5b30252e9c99b2c165efad811c44e0c8
714376,pan de molde blanco lactal 460grs,"5.090,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/1/d/e1d67a7ce56f4125b76c1a499e28d517
710128,queso rallado la serenisima reggianito 175grs,"8.075,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/0/f/00f068784f35c14ca6bcade1af001806
715192,sadinesa de pollo sadia congelada 100grs,"1.100,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/1/7/d177bde16fd3d27edff74ce6d62ac6b2
715878,pan de molde ecoop con semillas y frutos secos 400grs,"5.400,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/7/b/77b6e2ab2ffab2a99a1669635ca19307
710145,queso untable finlandia light 180grs,"3.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/0/1/e014e88cc841d04a0007c2e4dee7cf28
714722,medallones notco not chicken crispy rellenos espinaca x2 240grs,"6.765,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/0/3/703b6842ec4087e25a3d6a468af8ed84
710443,leche larga vida tregar parcialmente descremada 1lts,"2.250,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/6/3/46332bd5226208761f183e6fd2e8ae97
710144,queso untable finlandia clásico 180grs,"3.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/c/a/5ca281cc640b6b492d2472b60ce9303e
751090,pomelo rojo 1kgs,"2.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/d/9/0d9a07c47cd737ab700aff23374d94e2
756687,mortadela paladini familiar envasada 500grs,"6.700,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/d/4/ed49f7a28a0ab8f293006ea964cd8340
706655,manzana granny comercial 1kgs,"2.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/a/e/eae67ff61e7f5e7d9cda92e96550db59
714669,alimento untable a base de aceites vegetales y manteca manty 200grs,"2.650,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/7/e/f7e46541e78b934edad8cde786261b7c
711089,jamón cocido paladini más finas feteado envasado 200grs,"4.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/c/0/cc0b295420b761f3cc78cfb293d296a8
715976,pan de molde bimbo tipo artesano original con masa madre 500grs,"5.690,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/3/1/e31c8f1f20635932045816afba117e99
