"ID/EAN","NOMBRE","MARCA","PRESENTACION","ID_CATEGORIA","IMAGEN"
"7509552902334","Shampoo Hidra Hialurónico 750 Ml Elvive","ELVIVE","750 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/789178/Shampoo-Elvive-Hidra-Hialuronico-750ml-1-977718.jpg?v=638260690705400000"
"7509546056098","Pasta Dental Triple Acción Extra Blancura 90 Grs Colgate","COLGATE","Pasta Dental Triple Acción Extra Blancura 90 Grs Colgate","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/840592/Crema-Dental-Colgate-Triple-Acci-n-Xtra-Blanco-90g-1-29558.jpg?v=638651434616500000"
"7791293049557","Desodorante Antitranspirante Nutritive 150 Ml Rexona","REXONA","150 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/903358/Desodorante-Rexona-Nutritive-Women-150-Ml-1-997407.jpg?v=639106646228600000"
"7791293033273","Desodorante Antitranspirante Sensitive Care 150 Ml Dove","DOVE","150 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/869749/Desodorante-Aerosol-Sensitive-72h-X-150-Ml-Dove-1-1038396.jpg?v=638844753975300000"
"7791293047515","Acondicionador Dove óleo Nutrición 400 Ml","DOVE","400 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/845540/Acondicionador-Dove-leo-Nutrici-n-400-Ml-1-957362.jpg?v=638666880968070000"
"7791293025889","Desodorante Aerosol Dark Temptation 150 Ml Axe","AXE","150 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/877844/Desodorante-Axe-Dark-Temptation-152-Ml-1-23801.jpg?v=638888925964900000"
"7500435231237","Shampoo Anticomezón 375 Ml Head y Shoulders","HEAD & SHOULDERS","375 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/830836/Sham-Head-Shoulders-Anticomezon-375ml-1-1022451.jpg?v=638590845696400000"
"7509552791280","Acondicionador Óleo Extraordinario Nutrición 400 Ml Elvive","ELVIVE","400 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/805656/Acondicionador-leo-Extraordinario-Nutrici-n-Elvive-Loreal-400ml-1-957556.jpg?v=638394722788100000"
"7790250097655","Toallas Femeninas Normal Soft x 16 Un Ladysoft","LADYSOFT","Toallitas Normal Soft 16 Un Ladysoft","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/858584/13440356057.jpg.jpg?v=638769508387400000"
"7791293050560","Crema para Peinar Rizos Definidos 300 Ml Sedal","SEDAL","300 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/880997/Crema-De-Peinar-Sedal-Rizos-Definidos-300-Ml-1-998776.jpg?v=638913011113930000"
"7500435235365","Acondicionador Liso Infinito 400 Ml Pantene","PANTENE","400 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/808459/Aco-Pantene-Provmir-Liso-Infinito-400ml-1-1006947.jpg?v=638422478383130000"
"7891024183120","Hilo Dental Encerado 50 M x 2 Un Colgate","COLGATE","Hilo Dental Colgate Nylon 50m","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/893849/7891024183120_01.jpg?v=639015998336070000"
"7500435229500","Toallitas Femeninas Xtra Noche Suave x 8 Un Always","ALWAYS","Toallitas Xtra Triple Proteccion Suave Noche Suave 8 Un Always","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/791979/Always-Xtra-Triple-Protecci-n-Noche-Suave-8x12itsrp-Toa-Fem-Always-Xtra-Noche-Suave-8u-1-989512.jpg?v=638291901774930000"
"7509552876413","Shampoo Elvive Hialuronico Pure 200ml","ELVIVE","200ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/798737/Shampoo-Elvive-Hialuronico-200ml-1-972348.jpg?v=638340290573800000"
"7791293045542","Shampoo 3 en 1 Active Fresh 400 Ml Dove","DOVE","400 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/836071/Shampoo-Para-Hombre-Dove-Active-Fresh-3-En-1-400-Ml-1-887677.jpg?v=638629834625630000"
"7509552964424","Shampoo Dream Liso Efecto Keratina 750 Ml Elvive","ELVIVE","750 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/868189/Shampoo-Dream-Liso-x-750-Ml-Elvive-1-1037720.jpg?v=638832873719070000"
"7792052064125","Jabón De Tocador Floral 270 Grs X 3 Un Family Care","FAMILY CARE","Jabón De Tocador Floral 270 Grs X 3 Un Family Care","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/755028/Jab-n-De-Tocador-Floral-X3u-Family-Care-1-879136.jpg?v=638023089674130000"
"7791293046464","Acondicionador Colágeno y Vitamina C 340 Ml Sedal","SEDAL","340 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/880983/Acondicionador-Colageno-Y-Vitamina-C-340-Ml-Sedal-1-972724.jpg?v=638913011048400000"
"7794218106564","Jabón de Tocador Hidratación Intensa Floral 125 Grs x 3 Un St Tropez","ST TROPEZ","Jabón Tocador Hidratación Intensa 125 Grs X 3 Un St Tropez","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/782293/Jab-n-Tocador-St-Tropez-Hidrataci-n-Intensa-3x-1-908440.jpg?v=638203665777070000"
"7891150064300","Desodorante Antitranspirante Rexona Clinical Extra 150ml","REXONA","150ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/789038/Desodorante-Antitranspirante-Rexona-Clinical-Extra-150ml-1-974616.jpg?v=638258961828300000"
"7791293050355","Acondicionador Dove Hidratacion 400 Ml","DOVE","400 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/906405/Acondicionador-Dove-Hidratacion-400-Ml-1-998743.jpg?v=639123826819600000"
"7791293050805","Jabón de Tocador Botanicals Jazmín Cremoso 120 Grs x 3 Un Lux","LUX","Jabón En Barra Jazmín Cremoso Multipack 120 Gr X 3 Un Lux","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/845596/Jabon-Lux-Botan-Jazmin-Cremoso-24x3x120g-1-1016925.jpg?v=638666881176800000"
"7791293049533","Desodorante Aerosol Cotton Dry 150 Ml Rexona","REXONA","150 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/802802/Desodorante-Rexona-Cotton-Dry-Women-150-Ml-1-997399.jpg?v=638375618060200000"
"7790250097648","Toallitas Femeninas Normal Soft x 8 Un Ladysoft","LADYSOFT","Toallitas Normal Soft 8 Un Ladysoft","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/858582/13440356056.jpg.jpg?v=638769508107600000"
"7791293047171","Shampoo Dove Regeneración Extrema 400 Ml","DOVE","400 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/856869/Shampoo-Regeneraci-n-Extrema-400-Ml-Dove-Shampoo-Dove-Regeneraci-n-Extrema-400-Ml-1-957359.jpg?v=638755979842070000"
"7891024134610","Pasta Dental Máxima Protección Anticaries 180 Grs Colgate","COLGATE","Pasta Dental Máxima Protección Anticaries 180 Grs Colgate","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/872010/Crema-Dental-Proteccion-Anticaries-X-180-Gr-Colgate-1-1032068.jpg?v=638854149864800000"
"7791293045771","Shampoo Rizos Definidos 340 Ml Sedal","SEDAL","340 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/827853/Shampoo-Sedal-Rizos-Definidos-340-Ml-1-944702.jpg?v=638562334061330000"
"7509552964394","Acondicionador Dream Liso X 400 Ml Elvive","ELVIVE","400 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/867452/Acondicionador-Elvive-Dream-Lis-400ml-1-1037677.jpg?v=638827689921270000"
"7509546686035","Pasta Dental Total Carbón Activado con Flúor 140 Grs Colgate","COLGATE","Pasta Dental Total Carbón Activado Con Flúor 140 Grs Colgate","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/857394/Pasta-Dental-Total-Carb-n-Activado-con-Fl-or-140-Gr-Colgate-Pasta-Dental-Colgate-Total-12-Carb-n-Activado-140-G-1-972824.jpg?v=638760297806470000"
"7509552902365","Acondicionador Hidra Hialurónico 750 Ml Elvive","ELVIVE","750 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/789184/Acondicionador-Elvive-Hidra-Hialuronico-750ml-1-977733.jpg?v=638260690719500000"
"7790010002905","Protector Diario Protección Compact Sin Perfume x 20 Un Carefree","CAREFREE","Protectores Diarios Protección Compact X 20 Un Carefree","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/884809/7790010002905_0.jpg?v=638943317713730000"
"7509552964165","Acondicionador Probiotics para Cabello Frágil 350 Ml Fructis","FRUCTIS","350 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/858666/Acondicionador-Probiotics-X-350-Ml-Fructis-1-1035226.jpg?v=638769693743330000"
"7891024005064","Pasta Dental Luminous White Brilliant 140 Grs Colgate","COLGATE","Pasta Dental Luminous White Brilliant 140 Grs Colgate","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/876542/Crema-Dental-Colgate-Luminous-White-Bril-140g-1-338211.jpg?v=638881041932270000"
"7790770601998","Protector Diario Nosotras Normal Con Caléndula X 100 U","NOSOTRAS","Protector Diario Nosotras Normal Con Caléndula X 100 U","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/848090/Protector-Diario-Nosotras-Normal-Con-Cal-ndula-X-100-U-1-994331.jpg?v=638690962138430000"
"7793008018919","Jabón Líquido Hidratante de Coco 200 Ml Vn","VN","200 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/822358/Jab-n-Liq-Villeneuve-Coco-H-s-Dp-200ml-1-1001975.jpg?v=638508232650900000"
"7791293049878","Acondicionador Brillo Lamelar 500 Ml Tresemmé","TRESEMMÉ","500 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/865493/Acondicionador-Brillo-Lamelar-X-500-Ml-Tresemm-1-1037021.jpg?v=638814514354500000"
"7509552902112","Shampoo Elvive Hidra Hialurónico 200 Ml","ELVIVE","200 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/789188/Shampoo-Elvive-Hidra-Hialuronico-200ml-1-977738.jpg?v=638260690728400000"
"7790010002653","Toallas Femeninas Adapt Suave x 8 Un Siempre Libre","SIEMPRE LIBRE","Toallas Femeninas Especial Suave X 8 Un Siempre Libre","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/850791/Toallas-Femeninas-Siempre-Libre-Especial-Suave-X8u-1-987775.jpg?v=638706516112530000"
"7500435229845","Shampoo Detox Limpia Y Purifica 200 Ml Pantene","PANTENE","200 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/789410/Pantene-Shampoo-Detox-200ml-X-12it-1-978397.jpg?v=638264361946100000"
"7500435019545","Shampoo Old Spice 375 Ml Head & Shoulders","HEAD & SHOULDERS","375 ml","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/819955/Shampoo-Head-Shoulders-Old-Spice-375-Ml-1-436257.jpg?v=638491378871730000"
"7793100130236","Pasta Dental Concentrada Sabor Original 70 Grs Noc 10","NOC 10","Pasta Dental Concentrada 70 Grs Noc 10","perfumeria","https://jumboargentina.vteximg.com.br/arquivos/ids/776743/Crema-Dental-Noc-10-Concentrada-70-Gr-1-590283.jpg?v=638170726264370000"
