ean,codigo_interno_coope
7790787110551,701681
7790787960330,714552
7793913013702,714111
7794820902813,714649
7798136870705,714761
7790787035007,714551
7791337007628,714214
7791337007611,714215
7791337007864,713453
7791337008212,714708
7793913013566,713468
7794820902806,714467
7798136870545,714749
7794820902790,714466
7791337007345,714199
7798136870606,717112
7791337007604,714252
7791337007598,714253
7791337007161,714263
7793913013689,716439
7793913013542,713467
7790787960453,714546
7790787960446,714547
7790787110520,947520
7790787110513,947512
7790787004478,707551
7790813150131,111900
7790813900989,134933
7790813110401,700584
7790813444469,700059
7798018851211,708975
7798018850566,137463
7790079022111,710231
7790079021374,710235
7794440994663,295176
7797232006124,144979
7790773003010,102301
7794321882010,274064
7790560002165,315026
7790773003300,102303
7790900002657,199336
7794440017133,227300
7794440007042,154595
656750725580,284926
656750749289,282398
7896001001671,284702
7790560001762,312799
7794440007059,154596
754697468918,282400
656750749296,322142
7896001001008,284704
7794440994205,284699
7794440994212,284698
7793253092276,191974
7794440994199,284701
7794440003341,144149
7794440000210,237275
7793253038526,166060
7793253386160,437475
7794440045921,353957
7794440002399,134066
7794440045938,353965
7794440045914,353949
7793253000349,223169
7794440003440,275030
7793253385712,129607
7794440000104,195470
7794440003303,861820
7794440003310,108057
7794440994229,316650
7896001004528,284719
7896001004870,310848
7798008381513,194774
754697468826,282401
7790560001113,135536
7798008381506,194773
7798008381520,194775
7798008381537,243835
7793253000523,254409
7794440005109,952648
7793253000509,232331
7794440005116,247575
7794440005345,878316
7791290792951,309292
7790560000802,445737
7790560003803,150273
7793253000516,232330
7794440000203,237276
7896001012516,310850
7794440007189,222303
7896001001268,284707
7798184586139,318293
754697468864,322155
7798184581677,299000
7790520996015,286386
7793253004248,282613
7790520995971,286382
7790520995964,286381
7790520996138,286458
7793253004262,282615
7790520996169,286461
7790520996077,286391
7790520996053,286390
7790520996237,286403
7790520995988,286383
7790520019820,261985
7793253004323,283119
7790520996008,286385
7793253002299,264188
7790520996022,290608
7790520997708,291715
7790520019868,261987
7790520999535,299478
7793253004255,282614
7790520999498,299476
7790520999528,314604
7790520996220,290611
7790520019851,261986
7790520996145,286459
7790520019851,261986
7790520996145,286459
7790520996039,286387
7790520999573,299475
7790520999511,299477
7793253001551,254502
7793253170622,223602
7501058766540,319269
7791905004134,311888
7791905004141,311887
7791905023197,311889
7793253005054,286297
7793253005238,287314
7790520995308,250822
7790520996961,299483
7790520989932,286332
7793253004729,284922
7790520997654,293967
7790520025777,308967
7790520986160,104898
7790520025746,308970
7790520025869,299484
7790520997623,291723
7790520508607,165285
7790520995360,282587
7790520009746,233481
7790520025845,308966
7790520997432,287596
7790520025715,291087
7790520025722,308969
7790520009494,233487
7790520025395,292530
7790520998958,294019
7791274200274,315336
7793253003807,286412
7798184581059,266598
7793253002589,266621
7790132098459,139874
7793253003715,282762
7798131250380,299266
7793253003234,279930
7793253003746,282763
7791905023203,311857
7791905023210,311858
7791905003663,311862
7798131250502,299268
7790117000231,176508
7790117000200,176478
6001298008123,205240
7790117061843,284321
7790117061836,284341
7790117061850,284322
7794321801172,275851
7794321550209,256888
7790117000033,104574
7790117061300,278501
7790117061829,281259
7794321001770,256892
7794321801196,275853
7791290794108,289629
7791290794054,289628
7791290794115,289632
7791290794061,289631
7791290794078,316435
7791290794276,296508
7805000321970,292185
7798131250472,279988
7790990999868,284425
7791130963312,322437
7790773034014,213447
7790773034915,213448
7790900006617,276325
7790773034021,213443
7790773034502,213450
7790520998927,291645
7791130002752,258943
7791290794221,289622
7790520998842,288855
7791290793804,308670
7791290793378,309422
7791290793781,308669
7793253005313,287312
7793253003579,282253
7790520998903,290551
7790520998880,290552
7790520010308,245469
7791905004387,311872
7793253003593,282255
7790520018618,249158
7790520018656,239055
7794440007127,222304
7791905004363,311874
7791190000088,279763
7791130001212,114028
7896001002500,284712
7791290793460,294327
7791290793453,294326
7790990001813,292431
7790990001776,292434
7791290792104,290062
7790990002230,298687
7791290793545,292989
7791290792159,290065
7791290792081,290061
7791290795020,299958
7790990002278,298686
7791290792067,290058
7791290792098,290060
7791290792036,290069
7791290792012,290067
7791290794290,296507
7791290794306,296506
7791290794283,299465
7791130001649,266879
7798131250519,282578
7791290794313,296509
7790990001851,299538
7791290795280,308666
7798131250427,279998
7791905003366,311878
7791290795297,308667
