EAN,PRECIO
7790070432858,"4.790,00"
7793360129940,"3.079,00"
7794000008533,"1.890,00"
7790550000157,"6.990,00"
7891132001668,"1.779,00"
7792180004901,"1.990,00"
8445290993069,"3.740,00"
7792129004559,"3.592,50"
7790199000020,"1.329,00"
7790598000355,"1.390,00"
7792900000138,"1.665,00"
7798146138178,"2.649,00"
7790503000296,"1.355,00"
7790580138868,"1.349,00"
7790150564844,"1.066,00"
7790598000133,"1.390,00"
7790139003418,"8.075,00"
7790070432254,"2.990,00"
7790070432261,"2.990,00"
77956262,"3.199,00"
7798048720488,"2.920,00"
7790598000430,"1.190,00"
7790040143524,"4.399,00"
7790580131272,"1.290,00"
7790199603030,"2.100,00"
7622201820473,"1.625,00"
7790070431431,"1.890,00"
7791004000822,"1.400,00"
7793360123474,"1.965,00"
7792180139610,"2.890,00"
7790150231173,"2.590,00"
7798187211854,"2.259,00"
7790598012600,"1.690,00"
7790150438305,"1.611,00"
7794000004917,"3.190,00"
7790598015090,"990,00"
7790580118617,"1.899,00"
7790310985649,"2.399,40"
7792900093024,"1.210,00"
7790150250471,"2.405,00"
7790598021701,"1.990,00"
7792180131935,"3.990,00"
7790503199112,"2.999,00"
77961815,"790,00"
7792900990705,"4.790,00"
7790070431738,"4.190,00"
7793433000497,"5.619,00"
7790150440483,"1.949,00"
7798080521760,"4.310,00"
7790139101183,"2.195,00"
7790070431523,"4.025,00"
7790139101640,"9.021,00"
7790150436080,"2.988,00"
7791004000839,"1.400,00"
7790310985793,"3.306,00"
7790310985465,"3.300,00"
7790580152222,"1.899,00"
7891132001675,"1.779,00"
7891132011018,"4.810,00"
7790150432440,"1.438,00"
7790139003166,"1.100,00"
7791120099762,"2.890,00"
7790139101466,"5.031,00"
7622202288319,"980,00"
7613036312752,"24.400,00"
7790199000051,"1.550,00"
7790070432490,"1.190,00"
7790150006320,"6.590,00"
7798187211267,"3.450,00"
7790150540336,"2.805,00"
7790139101763,"6.080,00"
7790070432513,"1.190,00"
7794000008274,"3.659,00"
7798080520077,"17.900,00"
7790580147242,"1.919,00"
7790070933645,"5.990,00"
7792070071716,"1.859,00"
7798031470819,"3.017,50"
7790070265142,"11.579,00"
7790150460474,"1.985,00"
7790070431745,"4.190,00"
7790310985571,"5.309,40"
7790580199913,"950,00"
7794000004931,"3.190,00"
7790503000081,"4.129,00"
7798169802681,"3.290,00"
7790150406953,"1.785,00"
7792180142009,"1.990,00"
7798146139045,"4.550,00"
7790710334535,"2.450,00"
7790580151713,"1.899,00"
7794940000536,"3.090,00"
7622201705107,"1.699,00"
736684208738,"4.349,00"
7622201706029,"3.490,00"
7798418980023,"2.490,00"
77969088,"690,00"
7791620187693,"1.419,00"
7793704000881,"3.625,00"
7790150411391,"1.683,00"
7792180142948,"2.950,00"
7790150250327,"3.490,00"
7790150465479,"2.131,00"
7790150470350,"1.349,00"
7790150350171,"1.973,00"
7790150570180,"1.469,00"
7790150080825,"9.200,00"
7798146139038,"4.860,00"
7790598013782,"1.290,00"
7622300202859,"1.199,00"
7790060234868,"3.150,00"
7790580133344,"6.760,00"
7790040144088,"2.169,00"
7790580152123,"1.450,00"
7790580152109,"1.750,00"
7790580133641,"3.390,00"
7798343751095,"8.500,00"
7790503198689,"1.179,00"
7798146138963,"4.590,00"
7790150480243,"1.569,00"
7790310986615,"4.690,00"
7790150445365,"1.419,00"
7790150497272,"1.507,00"
7790139101145,"1.095,00"
7792180141873,"2.469,00"
7790598000140,"2.190,00"
7790580152215,"1.899,00"
7790580144951,"1.190,00"
7891000434239,"15.530,00"
7790150490471,"1.973,00"
7790070231420,"6.250,00"
7790360965127,"1.059,00"
7798187212202,"2.139,00"
7794000008281,"2.089,00"
7622201705480,"2.239,00"
7790070431448,"2.249,00"
7790150101490,"8.893,00"
7790150100783,"5.920,00"
77971630,"490,00"
7790580607418,"1.550,00"
7797394001555,"5.250,00"
7790580152147,"1.450,00"
7790580152116,"1.750,00"
7790150161500,"5.539,00"
7790070012050,"3.990,00"
7792070001133,"6.505,00"
7790387800159,"4.801,00"
7790150250150,"2.190,00"
7798048720396,"1.990,00"
7794940000857,"4.290,00"
7791120098888,"1.890,00"
7790070433008,"3.649,00"
7790360720122,"1.059,00"
7790150497081,"1.173,00"
7790040143920,"2.689,00"
7790150440131,"1.875,00"
7790387800197,"3.689,00"
7790263119665,"2.169,00"
7790070432995,"3.629,00"
7798343751446,"2.200,00"
7790580152130,"1.450,00"
7622202247286,"750,00"
7794520869034,"3.359,00"
8445291830806,"19.590,00"
7798187211885,"1.619,00"
7790580152093,"1.750,00"
7790580132958,"2.450,00"
7792180139573,"1.990,00"
7798151953551,"3.879,00"
7790580137960,"5.990,00"
7790150331088,"2.193,00"
7792180142924,"2.950,00"
7790598091162,"1.190,00"
7790580136215,"1.320,00"
7793046008477,"2.690,00"
7798031470871,"3.017,50"
7790310985670,"2.309,40"
7891000421390,"15.530,00"
7790170926646,"1.530,00"
7790150831106,"4.180,00"
7794000006119,"3.190,00"
7790150110386,"13.724,00"
7790150535394,"2.457,00"
7613035379213,"17.150,00"
7790070335982,"4.490,00"
7891000421093,"15.530,00"
7792180145758,"3.650,00"
7793750009777,"3.990,00"
7790580143718,"5.900,00"
7793433000640,"2.440,00"
7798080521739,"3.925,00"
7792280000360,"1.415,00"
7790150250525,"2.352,00"
7790170903715,"9.441,00"
8445291367272,"16.120,00"
7790199604181,"2.715,00"
7790310985830,"3.900,00"
7622201819699,"1.625,00"
7792360002079,"6.490,00"
7622202228469,"1.889,57"
7790170903654,"9.808,00"
7798126070931,"990,00"
7790742387806,"4.290,00"
7792180145628,"2.890,00"
7790150161227,"6.357,00"
7891000108819,"11.990,00"
7794000004924,"3.190,00"
7613036071499,"24.900,00"
7790310985526,"3.499,00"
7792180005205,"15.200,00"
7790150440360,"2.278,00"
7792180143051,"2.950,00"
7794000006133,"4.990,00"
7790503000364,"1.100,00"
7896004009186,"2.154,00"
7790580135430,"4.750,00"
7790310983553,"4.900,00"
7790580151690,"2.090,00"
7794000006140,"3.190,00"
8445291082212,"12.640,00"
7790170924642,"1.530,00"
7794940000550,"1.990,00"
77953537,"690,00"
7790742624109,"3.300,00"
7790070231833,"14.990,00"
7790598012136,"1.190,00"
7790150532300,"1.490,00"
7790040143364,"2.490,00"
7798187210178,"2.249,00"
7792180143921,"2.500,00"
8445290814425,"16.560,00"
7790490998019,"4.590,00"
7792900990774,"5.049,00"
7798187212196,"1.539,00"
7790150250426,"1.990,00"
7790580105013,"8.990,00"
7790387001419,"1.856,00"
7790070322074,"3.890,00"
7790040143500,"4.399,00"
7790598091742,"1.090,00"
7790150080900,"9.200,00"
7794000008243,"3.250,00"
7798146139052,"3.210,00"
7790040143807,"1.350,00"
7790598000331,"1.190,00"
7793360124945,"1.040,00"
7792200000791,"1.189,00"
7790040143555,"4.399,00"
7891132012015,"2.769,00"
7891132001699,"1.779,00"
7790310984475,"4.900,00"
7622201761288,"1.155,00"
7798146138857,"1.250,00"
7790040143241,"1.230,00"
8445290256393,"4.830,00"
7790150150276,"10.939,00"
7792280005686,"1.399,00"
7792540293754,"2.082,50"
7790272008387,"17.290,00"
7790387001433,"2.590,00"
7798187211847,"2.190,00"
7790748266204,"4.169,00"
7790150573280,"980,00"
7798146139229,"6.100,00"
7790598000010,"990,00"
7790150531181,"2.157,00"
7790040132955,"4.359,00"
7790040377707,"729,00"
7794820903339,"2.924,25"
7794000008915,"3.450,00"
7790139000448,"3.875,00"
8445291749672,"4.969,00"
7790150161128,"6.357,00"
7790710334597,"2.450,00"
7790272000794,"5.650,00"
7790040142503,"2.090,00"
7798343751507,"3.600,00"
7790580134327,"6.760,00"
7792360002123,"6.490,00"
7790598012617,"2.090,00"
7798031470888,"3.017,50"
7622201735319,"2.525,00"
7790040143227,"1.989,00"
7798151953131,"1.459,00"
7790272008394,"14.890,00"
7790199603467,"1.100,00"
7791620187662,"1.869,00"
7790710334757,"2.450,00"
7799037145145,"1.549,00"
7790199603474,"1.100,00"
7798334587030,"2.635,00"
7501059240605,"5.990,00"
7790150161029,"6.357,00"
7790071070134,"1.995,00"
7794520869355,"4.859,00"
7790040719804,"2.289,00"
7794000004887,"3.190,00"
7799037603003,"1.690,00"
7793433000671,"2.120,00"
8008698003503,"8.542,50"
7790150370100,"2.469,00"
7790150231258,"4.466,00"
7798224212288,"1.399,00"
7891000249833,"15.530,00"
7790387014143,"3.199,00"
7622202218729,"2.829,00"
7792260639689,"2.290,00"
7790387014624,"2.999,00"
7798151953407,"3.949,00"
7790310985434,"2.313,00"
7790040142985,"2.589,00"
7793433000688,"2.360,00"
7891000379073,"1.743,00"
7790580135737,"1.330,00"
8445290154125,"16.560,00"
7792180007254,"1.590,00"
7790070509109,"2.190,00"
7790580126087,"5.765,00"
7622202293733,"3.119,00"
7798224213261,"1.140,00"
7790040144033,"3.235,00"
7798187211915,"1.951,00"
7798224212066,"740,00"
7790580136734,"2.690,00"
7891000421574,"15.530,00"
7891000421451,"15.530,00"
7798048720471,"1.340,00"
7792900092980,"1.915,00"
7790139004941,"3.980,00"
7798080520534,"12.492,00"
7792180142191,"4.845,00"
7798151953377,"1.290,00"
7794520869294,"2.829,00"
7790150445396,"2.958,00"
7790580033408,"5.110,00"
7792200000777,"1.189,00"
7790040139657,"1.639,00"
7790580136239,"1.790,00"
7790040142480,"2.090,00"
7790310988114,"2.309,40"
7790310988220,"2.111,40"
7790070431332,"1.490,00"
7792180131942,"5.550,00"
7790150360262,"1.970,00"
7790150532508,"1.490,00"
7790150545287,"1.702,00"
7790070418203,"1.500,00"
7790070322081,"3.890,00"
7792360096634,"890,00"
7799037145176,"1.690,00"
7792710006153,"999,00"
7798128000677,"3.415,00"
7796373002934,"2.840,00"
7794520869317,"6.050,00"
7790070431318,"1.490,00"
7790150420331,"1.189,00"
7790150231333,"8.335,00"
7790710334603,"2.450,00"
7790380023487,"1.140,00"
7790170904668,"8.915,00"
7622201812744,"8.990,00"
7798132920435,"3.950,00"
7798128000684,"3.415,00"
7794520869324,"1.450,00"
7790310987780,"2.315,40"
7790150812549,"1.781,00"
7792180142931,"2.950,00"
7792750000937,"6.610,00"
7798125811023,"2.550,00"
7790040143777,"1.350,00"
7790748266167,"4.169,00"
7798187212158,"2.190,00"
7790387001440,"1.740,00"
7790550022456,"21.940,00"
7792180146120,"1.690,00"
7794520869003,"1.330,00"
7790150532706,"1.490,00"
7792710000182,"2.299,00"
7790040143517,"1.639,00"
7790150556740,"8.204,00"
7793323004260,"6.605,00"
7790040139176,"890,00"
7790040150072,"1.990,00"
7613036069724,"24.900,00"
7798067031275,"6.999,00"
7798334587054,"2.676,65"
7790310984444,"4.099,00"
7891000392775,"6.990,00"
7790580136116,"1.990,00"
7798125811085,"2.079,00"
7792180146106,"1.690,00"
7790040144125,"3.235,00"
7790040143784,"1.350,00"
8445291586864,"9.890,00"
7790580146092,"9.100,00"
7622210745620,"5.180,00"
7798334587061,"2.829,65"
7790580103279,"4.320,00"
7790150161401,"7.287,00"
7792280005693,"1.450,00"
7798125811061,"2.079,00"
7794000008229,"6.490,00"
7790040143548,"1.639,00"
7798343751521,"3.600,00"
7794520869782,"1.439,00"
7790070336446,"1.149,00"
7792180141903,"4.550,00"
7792070071693,"1.900,00"
7622201808860,"1.465,00"
7790040152793,"899,00"
7798456650148,"15.590,00"
7790580146047,"6.990,00"
7790580148959,"5.510,00"
7794520869577,"1.659,00"
7891962060453,"2.195,00"
7891962060460,"2.195,00"
7792860007963,"2.949,00"
7790150100806,"6.779,00"
7622202333255,"6.120,00"
8445291061347,"16.770,00"
7792280006140,"2.450,00"
7798187760963,"6.600,00"
7790150550465,"4.332,00"
7798224212035,"1.540,00"
7790710334658,"2.450,00"
7798370550159,"2.250,00"
7798334587009,"2.550,00"
7793450000364,"1.959,00"
7796373002248,"1.940,00"
7790310987995,"3.490,00"
7790387800173,"4.014,00"
7798224212127,"1.679,00"
7790070337009,"2.100,00"
7792180006455,"1.749,00"
7798169802773,"1.490,00"
7792180146090,"1.690,00"
7891167831100,"3.990,00"
7790580131388,"10.690,00"
7798334587078,"2.932,50"
7790150611074,"3.346,00"
7798456650131,"15.500,00"
8445291749221,"4.969,00"
7790580115579,"41.410,00"
7790070231697,"6.990,00"
7790070321565,"2.240,00"
7790580145460,"1.190,00"
7622202839962,"3.745,00"
7792900990699,"4.590,00"
7792180143037,"2.950,00"
7798154950014,"33.610,00"
7790170903692,"9.441,00"
7790070337108,"2.199,00"
7790040142497,"3.190,00"
7891962032306,"1.879,00"
7798456650124,"15.500,00"
7790580120085,"1.020,00"
7791568000719,"1.419,00"
7790040141254,"1.599,00"
7792070054351,"2.390,00"
7790598010217,"1.190,00"
7796373112701,"1.040,00"
7790150532607,"1.409,00"
7798418980016,"2.490,00"
7891143018396,"4.000,00"
7798125810521,"1.190,00"
7790079000638,"2.350,00"
7790742448101,"1.849,00"
7791620187808,"2.190,00"
7790070036513,"4.990,00"
7798013100567,"5.000,00"
7793940054006,"5.025,00"
7798342151124,"8.026,00"
7798018851211,"800,00"
7790742448309,"1.849,00"
7798013100697,"7.300,00"
7790079000317,"1.290,00"
7790787002931,"4.999,00"
7792180009074,"5.990,00"
7792335000321,"1.999,00"
7790079010828,"2.990,00"
7793046004141,"3.549,00"
7791620187822,"1.990,00"
7791620187761,"2.850,00"
7790742358608,"2.290,00"
7790360026002,"2.100,00"
7793046002215,"2.729,00"
7793890258288,"3.999,00"
7798342151520,"3.273,40"
7790742167101,"5.950,00"
7790079019326,"7.500,00"
7790079001031,"4.390,00"
7798013108136,"7.500,00"
7791620187754,"2.690,00"
7793046001416,"2.729,00"
7793893001966,"1.480,00"
7790742102805,"4.545,00"
7790742373304,"3.790,00"
7790742192301,"1.680,00"
7798342151513,"3.739,45"
7790080019872,"8.900,00"
7793890261486,"5.825,00"
7793890258998,"4.450,00"
7791620187778,"1.990,00"
7790079020773,"4.290,00"
7793890258271,"3.999,00"
7791337061422,"3.735,00"
7790742373205,"3.790,00"
7790199602934,"1.390,00"
7790670052371,"5.950,00"
7793890258752,"5.090,00"
7790742223203,"8.075,00"
7790742321800,"3.500,00"
7798342151582,"6.765,00"
7790742321701,"3.500,00"
7790079000904,"6.700,00"
7791620187860,"2.650,00"
7790079022593,"4.990,00"
7793890260885,"5.690,00"
7790079000867,"2.500,00"
7790670045465,"5.499,00"
7793890261493,"5.825,00"
7790670052418,"3.990,00"
7793913001822,"2.250,00"
7790070036032,"4.615,00"
7793890259001,"5.240,00"
7791620187839,"4.790,00"
7798060850095,"2.390,00"
7790742324009,"3.500,00"
7791337061439,"2.390,00"
7790670052401,"3.090,00"
7790199602910,"1.390,00"
7891515586720,"9.790,00"
7790070040046,"16.990,00"
7797906000700,"4.590,00"
7794990177523,"3.409,00"
7791337009950,"1.590,00"
7791337008687,"1.700,00"
7790742223104,"6.440,00"
7791337061361,"3.280,00"
7790670052517,"6.390,00"
7793890259025,"3.150,00"
7790079021619,"3.500,00"
7798013108143,"7.500,00"
7791337008670,"1.700,00"
7790070036025,"3.698,50"
7793890262407,"8.615,00"
7790742437303,"11.400,00"
7791337007185,"3.160,00"
7793913013566,"1.125,00"
7792180136480,"1.690,00"
7790742141903,"2.860,00"
7798013106910,"3.430,00"
7793913013443,"4.999,00"
7791337008694,"3.050,00"
7797906054956,"11.790,00"
7793913013450,"2.250,00"
7790070036001,"3.828,50"
7798164602606,"2.700,00"
7790742437105,"9.100,00"
7790079019692,"3.590,00"
7792180143426,"17.990,00"
7790670052203,"9.490,00"
7798344910286,"2.699,00"
7790813900989,"799,00"
7790742324108,"3.790,00"
7793890260915,"7.199,00"
7793913013986,"3.499,00"
7790742141101,"5.240,00"
7794990879656,"2.899,00"
7791337061507,"8.299,00"
7798060850026,"3.850,00"
7791337009608,"7.300,00"
7791337009868,"7.300,00"
7797906055014,"9.790,00"
7791337008663,"799,37"
7797906054826,"7.209,00"
7791337010635,"4.500,00"
7790742437402,"11.400,00"
7791337009882,"7.300,00"
7797906054819,"8.290,00"
7791337010666,"2.890,00"
7791337008489,"3.490,00"
7791337009943,"1.590,00"
7790670045502,"5.450,00"
7790079019708,"4.290,00"
7792180140562,"1.890,00"
7790670052869,"1.890,00"
7790398100088,"3.899,00"
7790244941827,"3.999,00"
7791337009400,"5.680,00"
7791620187815,"4.990,00"
7793913013726,"3.999,00"
7790787206155,"6.119,00"
7790670052364,"2.250,00"
7791337010604,"5.000,00"
7790070036278,"5.049,00"
7791337008106,"2.350,00"
7798060852044,"2.699,00"
7790742011701,"3.380,00"
7794990177530,"3.409,00"
7790670052548,"4.790,00"
7791337009851,"5.676,00"
7798342151261,"8.026,00"
7797906054925,"9.279,00"
7790079019159,"4.500,00"
7793890258783,"5.850,00"
7790742141309,"3.145,00"
7790742363107,"2.130,00"
7790670052500,"7.390,00"
7790670051329,"3.490,00"
7790670052593,"4.700,00"
7793890261233,"5.825,00"
7793890262131,"7.835,00"
7791337008113,"2.450,00"
7791337008700,"3.050,00"
7790742249906,"12.150,00"
7790070433169,"1.890,00"
7793913013474,"2.250,00"
7790360982247,"5.900,00"
7798143590085,"990,00"
7791337010321,"1.865,00"
7790742142009,"3.640,00"
7798095172384,"8.958,40"
7791337007161,"860,00"
7793890259087,"3.750,00"
7790670052616,"4.190,00"
7798143590306,"1.990,00"
7793890258769,"2.650,00"
7793890260892,"9.398,00"
7791337008656,"799,37"
7891515547066,"14.649,00"
7791337008472,"3.490,00"
7790580504809,"3.149,00"
7797906054864,"9.190,00"
7791337007864,"2.550,00"
7791337007345,"2.500,00"
7790360982254,"5.990,00"
7790070036599,"8.559,00"
7792180143402,"12.990,00"
7790742223302,"4.000,00"
7798344910279,"1.402,00"
7793890261523,"10.100,00"
7790070036308,"5.390,00"
7792180136985,"2.650,00"
7792180004741,"1.550,00"
7790742014122,"7.230,00"
7798143590115,"1.149,00"
7790742373908,"3.660,00"
7792180004789,"1.790,00"
7798114470057,"1.999,00"
7790670052999,"4.056,00"
7798136870675,"2.980,00"
7793940052002,"2.735,00"
7790070036148,"12.149,00"
7793890259605,"5.240,00"
7791337010314,"799,37"
7791337009776,"6.250,00"
7790070036384,"3.849,00"
7797906054918,"17.097,00"
7793913013757,"2.250,00"
7793913013993,"3.499,00"
7794820902967,"4.799,00"
7798018850566,"6.500,00"
7793913013733,"2.250,00"
7793890262360,"7.245,00"
7790742340306,"4.940,00"
7791337010642,"2.890,00"
7790670051312,"3.490,00"
7790670052609,"4.500,00"
7790070034410,"9.990,00"
7798060853072,"4.299,00"
7791337010093,"3.920,00"
7793890262162,"7.835,00"
7790787110513,"1.049,25"
7793890260724,"4.409,00"
7791337009394,"5.680,00"
7794990880225,"4.500,00"
7791337007253,"6.850,00"
7791337060944,"3.280,00"
7790360967824,"3.550,00"
7791337007628,"2.850,00"
7791337008564,"2.255,00"
7793890259018,"5.240,00"
7790070036605,"22.149,00"
7790787960453,"1.049,25"
7791337010659,"2.890,00"
7790787201303,"13.524,00"
7793913001013,"3.499,00"
7790742363008,"2.130,00"
7790070433220,"2.250,00"
7790070036414,"3.390,00"
7792180142122,"12.990,00"
7790787960460,"1.049,25"
7793913013412,"3.999,00"
7790670052265,"26.990,00"
7791337008212,"860,00"
7791337010680,"4.500,00"
7790787960873,"2.174,25"
7791337010437,"799,37"
7791337010192,"1.865,00"
7798060853010,"2.599,00"
8445290702234,"14.999,00"
7791337010574,"5.000,00"
7790079021459,"5.990,00"
7794820903513,"1.699,00"
7798136870682,"2.980,00"
7891515629465,"15.799,00"
7790742667649,"4.670,00"
7798060853041,"3.950,00"
7790787960552,"2.999,00"
7790670052395,"5.250,00"
7793890261462,"5.825,00"
7791337008571,"2.255,00"
7793913013689,"1.999,00"
7793890262148,"7.049,00"
7793913013764,"2.250,00"
7793913013771,"2.250,00"
7798060852822,"2.899,00"
7790360967794,"4.700,00"
7798342151971,"3.671,20"
7790070035950,"24.490,00"
7791337010611,"4.500,00"
7791337010581,"5.000,00"
7798060853034,"2.599,00"
7791337010512,"4.999,00"
7790670050612,"7.199,00"
7792180143419,"13.290,00"
7790670051985,"14.990,00"
7790670050674,"4.675,00"
7794990879557,"8.999,00"
7891515629458,"7.329,00"
7793890258776,"3.800,00"
7791337010260,"799,37"
7790670052708,"5.590,00"
7790787110520,"1.049,25"
7791337010444,"1.799,00"
7790360971135,"5.650,00"
7790742667311,"4.670,00"
7793913013542,"999,00"
7794820903612,"2.900,00"
7790787087181,"1.399,00"
7790742340108,"4.940,00"
7798060852945,"2.899,00"
7790670050780,"41.649,00"
7791337010420,"799,37"
7790787960880,"2.174,25"
7798060853096,"4.299,00"
7797906054833,"7.749,00"
7791337009967,"3.920,00"
7793913001662,"2.250,00"
7794990177578,"12.138,00"
7790670050605,"14.161,00"
7793890262384,"4.435,00"
7790079022111,"1.390,00"
7790070036292,"4.849,00"
7791337010208,"799,37"
7798114470231,"1.250,00"
7790787087204,"2.499,00"
7798060852990,"2.599,00"
7794990879663,"2.899,00"
7790670052715,"5.590,00"
7793890261516,"10.100,00"
7791337010451,"1.799,00"
7790398100071,"1.999,00"
7790360026606,"4.990,00"
7790742667328,"4.670,00"
7791337008410,"1.699,00"
7791337010185,"1.865,00"
7790670052739,"5.590,00"
7798099131004,"2.699,00"
7793913013252,"2.250,00"
7790670052678,"6.921,00"
7790787960446,"1.049,25"
7791337010413,"799,37"
7793890261196,"6.410,00"
7791337010369,"4.165,00"
7791337007192,"3.160,00"
7793913013610,"2.899,00"
7790742167200,"5.950,00"
7790787110551,"1.799,00"
7794820903087,"5.899,00"
7790670050728,"3.492,00"
7790787960477,"1.190,00"
7793913013375,"3.250,00"
7793890262391,"4.435,00"
7790670052722,"5.590,00"
7791337061385,"5.390,00"
7790787960811,"3.375,00"
7798136870545,"2.380,00"
7794820903223,"899,25"
7798136870781,"2.280,00"
7790787035007,"1.799,00"
7790079015649,"4.682,00"
7798060850019,"2.250,00"
7797906054857,"8.845,00"
7790360983947,"2.945,00"
7790360026682,"9.290,00"
7790787960330,"1.799,00"
7794990878925,"2.399,00"
7790742363206,"2.130,00"
7791337010376,"4.165,00"
7794820902790,"899,25"
7790787960514,"2.999,00"
7790174001301,"6.969,00"
7790787960774,"3.375,00"
7791337009639,"3.990,00"
7790670052791,"7.319,00"
7790787960538,"2.999,00"
7790742167309,"4.500,00"
7790787960569,"2.999,00"
7790787002672,"1.299,00"
7793890259261,"4.370,00"
7793890262414,"5.240,00"
7791337010628,"4.500,00"
7791337007604,"5.680,00"
7793913014013,"1.999,00"
7791337008243,"6.250,00"
7790787960934,"3.350,00"
7798060854024,"2.499,00"
7790742326607,"2.760,00"
7790670052289,"9.990,00"
7791337010673,"4.500,00"
7791337010390,"4.050,00"
7794990878932,"2.399,00"
7790244941872,"3.799,00"
7794820903070,"5.899,00"
7793890259698,"5.620,00"
7791564012495,"2.599,00"
7791564013355,"2.599,00"
7791337008229,"6.250,00"
7793913013795,"2.250,00"
7791337010406,"4.050,00"
7794820903483,"1.699,00"
7793890262155,"7.049,00"
7793913013719,"3.999,00"
7798060853003,"2.599,00"
7798095172100,"7.200,00"
7794820903490,"1.699,00"
7793913013702,"2.250,00"
7793913013641,"2.899,00"
7791337008458,"2.500,00"
7791564012501,"2.599,00"
7794820902899,"3.999,00"
7798136870606,"2.380,00"
7791337009622,"3.990,00"
7794820903605,"3.899,00"
7798302800437,"2.990,00"
7790787016501,"2.099,25"
7793913013214,"2.899,00"
7798342151377,"3.700,45"
7798060854017,"2.499,00"
7791337007611,"2.850,00"
7793913014020,"1.999,00"
7790360982018,"8.590,00"
7790787016518,"2.099,25"
7793890261509,"5.245,00"
7791337008588,"3.350,00"
7790174001325,"6.969,00"
7794820903100,"2.250,00"
7794820903117,"2.250,00"
7790244941582,"2.549,25"
7794990878888,"2.399,00"
7790742326300,"2.760,00"
7798171572763,"6.990,00"
7794820903094,"3.899,00"
7798136870705,"2.980,00"
7793913013627,"2.899,00"
7790787002528,"2.250,00"
7791337008267,"6.250,00"
7790070036179,"7.640,00"
7790070036261,"7.090,00"
7891515547059,"17.190,00"
7891515588410,"7.329,00"
7794820902264,"2.599,00"
7794820903216,"3.599,00"
7797906054987,"5.563,00"
7791337007598,"5.680,00"
7798136870613,"2.980,00"
7794990879526,"2.399,00"
7793890261226,"6.410,00"
7794820902714,"3.299,00"
7794820902905,"3.999,00"
7793890261479,"5.245,00"
7794820902844,"2.299,00"
7793913013207,"2.899,00"
7794820015247,"5.599,00"
7791337010482,"4.950,00"
7794820903063,"3.899,00"
7794820902837,"2.299,00"
7790360967558,"6.850,00"
7798183020368,"7.000,00"
7791337008403,"4.899,00"
7793913000337,"9.950,00"
7790787960781,"3.375,00"
7791337007260,"2.500,00"
7790360966841,"6.090,00"
7791337010499,"4.950,00"
7790787172566,"3.499,00"
7794820903056,"3.299,00"
7790244941605,"2.549,25"
7794990172757,"2.399,00"
7791337009356,"3.250,00"
