ID/EAN,NOMBRE,MARCA,PRESENTACION,ID_CATEGORIA
"7896009498589","Crema Dental Sensibilidad y Blanqueador Sensodyne 100 Gr","SENSODYNE","100.0 gr","090404"
"7896015527433","Crema Dental Fluor Parodontax 50 Gr","PARODONTAX","50.0 gr","090404"
"8718951193581","Crema Dental Anticaries Elmex 75 Ml","ELMEX","75.0 ml","090404"
"8906038782043","Pasta Dental Libre de Fluor Ayurvedica 100 Gr","AYURVEDA","100.0 gr","090404"
"8906038783224","Pasta Dental Libre de Fluor Ayurvedica 50 Gr","AYURVEDA","50.0 gr","090404"
"0033200180531","Crema Dental Complete Care Arm Y Hammer 170 Gr","ARM Y HAMMER","170.0 gr","090404"
"7790139101053","Alcohol Etilico al 70% Spray Bialcohol 100 Ml","BIALCOHOL","100.0 ml","090501"
"7790139101435","Alcohol Etilico 70° Bialcohol 1 Lt","BIALCOHOL","1.0 lt","090501"
"7790139101428","Alcohol Etilico 70° Bialcohol 500 Cc","BIALCOHOL","500.0 cc","090501"
"7790139003807","Alcohol Etilico Bialcohol 500 Cc","PORTA","500.0 cc","090501"
"7790139000400","Alcohol Etilico Bialcohol 1 Lt","PORTA","1.0 lt","090501"
"7790139100797","Alcohol en Gel Neutro con Emolientes y Microesferas Bialcohol 250 Ml","BIALCOHOL","250.0 ml","090501"
"7790139100964","Alcohol en Gel con Glicerina Bialcohol Porta 250 Ml","PORTA","250.0 ml","090501"
"7790139000462","Alcohol Etilico Bialcohol 250 Cc","BIALCOHOL","250.0 cc","090501"
"7790139100728","Alcohol Etilico Spray al 70 % Bialcohol 100 Ml","BIALCOHOL","100.0 ml","090501"
"7790139003654","Alcohol en Gel Bialcohol Porta 250 Cc","PORTA","250.0 cc","090501"
"7799054040454","Alcohol en Gel Sandia Farmacity Kids 25 Gr","FARMACITY KIDS","25.0 gr","090501"
"7790139100384","Alcohol Puro Alcoprotect 500 Cc","ALCOPROTECT","500.0 cc","090501"
"7790139100933","Alcohol Etilico 70% con Clorhexid Spray Bialcohol 100 Ml","BIALCOHOL","100.0 ml","090501"
"7790139101121","Alcohol Etilico al 96% Alco Protec 1 Lt","ALCO PROTECT","1.0 lt","090501"
"7798094424187","Alcohol en Aerosol Farmacity 260 Ml","FARMACITY","260.0 ml","090501"
"7799054040447","Alcohol en Gel Chicle Farmacity Kids 25 Gr","FARMACITY KIDS","25.0 gr","090501"
"7790139000288","Alcohol en Gel Bialcohol Porta Neutro 60 Gr","PORTA","60.0 gr","090501"
"7790139100537","Alcohol al 96 % Alcoprotect 250 Ml","ALCOPROTECT","250.0 ml","090501"
"7790139000493","Alcohol en Gel Bialcohol Neutro 500 Ml","BIALCOHOL","500.0 ml","090501"
"7791199004414","Alcohol Etilico 70 % Life Quality 500 Cc","LIFE QUALITY","500.0 cc","090501"
"7791199004544","Alcohol Etilico 70 % Life Quality 250 Cc","LIFE QUALITY","250.0 cc","090501"
"7791199004711","Alcohol en Gel Neutro Life Quality 500 Ml","LIFE QUALITY","500.0 ml","090501"
"7791274199288","Alcohol Spray con Glicerina Algabo 125 Ml","ALGABO","125.0 ml","090501"
"7791274199592","Alcohol en Gel Ultra Eco-Pack Algabo 1 Lt","ALGABO","1.0 lt","090501"
"7792378001644","Alcohol Etilico Gel Mf 1 Lt","MF","1.0 lt","090501"
"7792378001668","Alcohol en Gel Mf 65 Cc","MF","65.0 cc","090501"
"7792378001712","Alcohol Etilico 96 Grados MF 500 Cc","MF","500.0 cc","090501"
"7792378001729","Alcohol Alimenticio Mf Etilico 96o 1 Lt","MF","1.0 lt","090501"
"7792378001767","Alcohol en Gel con Aloe Vera Mf 65 Cc","MF","65.0 cc","090501"
"7799054036457","Alcohol en Spray Farmacity 70 Ml","FARMACITY","70.0 ml","090501"
"7790139100940","Alcohol Etilico con Emoliente al 70 % Spray Bialcohol 100 Ml","BIALCOHOL","1.0 ml","090501"
"7790139101046","Alcohol Etilico al 70% a Gatillo Bialcohol 500 Ml","BIALCOHOL","500.0 ml","090501"
"7790139100858","Alcohol en Gel Neutro Bialcohol Doypack Porta 250 Ml","PORTA","250.0 ml","090501"
"7798245696517","Alcohol en Gel Neutro Farmacity 65 Ml","FARMACITY","65.0 ml","090501"
"7792378113620","Alcohol Etilico con Glicerina 70 % Purocol 500 Ml","PUROCOL","500.0 ml","090502"
"7792378113637","Alcohol Etilico con Glicerina 70 % Purocol 1 Lt","PUROCOL","1.0 lt","090502"
"7798024570557","Sanitizante Alcohol 70% en Spray Aseplus 60 Ml","ASEPLUS","60.0 ml","090502"
"7798024570564","Sanitizante Alcohol en Aerosol Aseplus 240 Ml","ASEPLUS","240.0 ml","090502"
"7702003010781","Apositos Transpiel Curitas 20 Un","CURITAS","20.0 un","090503"
"7702003010736","Apositos Tela Elastica Flex Curitas 20 Un","CURITAS","20.0 un","090503"
"7501054542896","Apositos Frozen Curitas 20 Un","CURITAS","20.0 un","090503"
"7702003010774","Apositos Transpiel Curitas 10 Un","CURITAS","10.0 un","090503"
"7702003010743","Apositos Tela Elastica Flex Curitas 8 Un","CURITAS","8.0 un","090503"
"7501054550648","Apositos Sensitive Hipoalergenico Curitas 20 Un","CURITAS","20.0 un","090503"
"7501054550044","Apositos Marvel Curitas 20 Un","CURITAS","20.0 un","090503"
"7501054550631","Apositos Aqua Protect 8x10 Cm Curitas 5 Un","CURITAS","5.0 un","090503"
"7501054550990","Aposito Curitas Mania Curitas 6 Un","CURITAS","6.0 un","090503"
"7702003010750","Apositos Tela Elastica Curitas 10 Un","CURITAS","10.0 un","090503"
"7702003010798","Apositos Mania Unicornio Curitas 20 Un","CURITAS","20.0 un","090503"
"7790773090058","Aposito Protector Qsoft 10 Un","QSOFT","10.0 un","090503"
"0051131222908","Apositos de Tela Ultra Flexible Nexcare 10 Un","NEXCARE","10.0 un","090503"
"7805070400872","Apositos para Heridas Nexcare 9 Un","NEXCARE","9.0 un","090503"
"0051131223004","Apositos Maxima Duracion Nexcare 15 Un","NEXCARE","15.0 un","090503"
"0051131223257","Apositos Impermeables Infantiles Animales Nexcare 12 Un","NEXCARE","12.0 un","090503"
"4005800208690","Apositos By Happy Curitas 16 Un","CURITAS","16.0 un","090503"
"4005900899002","Apositos Aqua Protect 10x15 Cm Curitas 5 Un","CURITAS","5.0 un","090503"
"4005900942791","Aposito Flexible Xl Curitas 10 Un","CURITAS","10.0 un","090503"
"7501054550563","Aposito Transpiel Surtido Curitas 40 Un","CURITAS","40.0 un","090503"
"7798171946328","Preservativo Maxx Super Fino 3 Un","MAXX","3.0 un","090504"
"7791519702105","Preservativo Skyn Prime 6 Un","PRIME","6.0 un","090504"
"7791519704642","Preservativo Texturado Prime 6 Un","PRIME","6.0 un","090504"
"7791519702099","Preservativos Skyn Prime 3 Un","PRIME","3.0 un","090504"
"7791519200045","Preservativo Superfino Prime 3 Un","PRIME","3.0 un","090504"
"7798171946410","Preservativos Texturado Maxx 12 Un","MAXX","12.0 un","090504"
"7798171946397","Preservativos Super Lubricados Maxx 12 Un","MAXX","12.0 un","090504"
"7791519701061","Preservativos Ultra Fino Prime 3 Un","PRIME","3.0 un","090504"
"7798171946502","Preservativos Texturado Maxx Pack 6 Un","MAXX","6.0 un","090504"
"7791519704659","Preservativo Super Fino Prime 6 Un","PRIME","6.0 un","090504"
"7791519704635","Preservativo Tachas Prime 6 Un","PRIME","6.0 un","090504"
"7791519704611","Preservativos Espermicida 6 Un + 3 Geles de Regalo Caja Prime 1 Un","PRIME","1.0 un","090504"
"7791519704604","Preservativos Ultra Fino 6 + 3 Geles de Regalo Caja 1 Un","PRIME","1.0 un","090504"
"7791519704598","Preservativo Extra Lubricado 6 Un","PRIME","6.0 un","090504"
"7791519702112","Preservativo Retardante Prime 3 Un","PRIME","3.0 un","090504"
