ID/EAN,NOMBRE,MARCA,PRESENTACION,ID_CATEGORIA
7798061191739,Aceitunas Verdes Oliovita Enteras 220 G,Oliovita,220 g,500206
7798224212066,Comino Molido La Parmesana 15 G,La Parmesana,15 g,300114
7790580152109,Caramelos Butter Toffee Sabor Chocolate 80g,Butter Toffees,80g,500518
7790040152793,Galletitas Traviata Porteñitas 3 U 96 G,Traviata,96 g,500306
7790070431738,Risotto Gallo Pronto A La Española 240 G,Gallo,240 g,500043
7790310985793,Chizitos De Maíz Sabor A Queso Cheetos Original X 140 G,Cheetos,140 g,500681
7790310985649,Nachos Sabor A Queso Doritos 77 G,Doritos,77 g,500683
7798031470888,Fideos Wakas Fuss Kale 300 G,Wakas,300 g,501186
7798187210178,Papas Fritas Pay Quento 110 Gr,Quento,110 gr,500680
7794000008915,Mayonesa Hellman´s Picante 250 G,Hellmanns,250 g,500015
7798224212127,Pimienta Negra Molida La Parmesana 15 G,La Parmesana,15 g,300114
7790412000288,Tostadas De Arroz Leiva Dulces 150 Gr,Leiva,150 gr,300174
7790387001433,Té Taragui Sabor Tilo 20u,Taragui,,500292
7622202288319,Caramelos Clight Frambuesa 20g,Clight,20g,500518
7798125811061,Galletitas Dulces Tostex Con Avena Y Chips De Chocolate 270 G,Tostex,270 g,500304
7792180146120,Galletitas Saladas 9 De Oro Crujitas Cebolla Y Crema 120 G,9 De Oro,120 g,500685
7622202333255,Tableta De Chocolate Shot Con Maní 90 G,Shot,90 g,500517
7790580152147,Caramelos Arcor Rellenos De Miel 80 G,Arcor,80 g,500518
7793890261509,Pan Fargo Lacteado Rodajas Finas 370 G,Fargo,370 g,500631
7794520869317,Papas Fritas Krachitos Tradicionales 275 G,Krachitos,275 g,500680
7798224212288,Romero La Parmesana 15 G,La Parmesana,15 g,300114
7790387001419,Té Taragui Sabor Boldo 20u,Taragui,,500294
7790670052517,Arándanos Congelados Green Life 300 G,Green Life,300 g,500186
7790670052203,Mix 4 Berries Congeladas Green Life 400 G,Green Life,400 g,500186
7790670052548,Mix Primavera Congelado Green Life 350 G,Green Life,350 g,500185
7790398100132,Queso Rallado La Paulina 150 G,La Paulina,150 g,300413
7797906054925,Papas Noisette Mc Cain 600 G,Mc Cain,600 g,500184
7790787960927,Yogur Batido Ilolay Natural 140 G,Ilolay,140 g,500531
7791337061507,Queso Crema Casancrem Balance 500 G,Casancrem,500 g,500668
7790080013610,Queso Reggianito Sancor 230 G,Sancor,230 g,300412
7794990177523,Queso En Hebras La Paulina Italiano Cuatro Quesos 125 G,La Paulina,125 g,300413
7791337010321,Yogur Firme La Serenísima Nutrición Activa Vainilla 190 G,La Serenísima,190 g,500529
7791337010406,Yogur Cremoso La Serenísima Nutrición Activa Frutilla 4 U 480 G,La Serenísima,480 g,500530
7791337010512,Yogur Bebible La Serenísima Nutrición Activa Frutilla 1300 G,La Serenísima,1300 g,500530
7790244941827,Queso Azul San Ignacio 120 G,San Ignacio,120 g,300411
7798060854017,Queso Untable Tonadita 4 Quesos 180 G,Tonadita,180 g,500669
7790742340306,Bebida Vegetal La Serenisima 100% Almendra Sin Endulzar 1 L,La Serenísima,1 l,500527
7798060854024,Queso Untable Tonadita Salame 180 G,Tonadita,180 g,500669
7791337009882,Postre Danette Vainilla 4 U 95 G,Danette,95 g,501204
7791337009776,Yogur Bebible Yogurísimo Conicet Natural 900 G,Yogurisimo,900 g,500531
7797906055014,Papas Fritas Mc Cain Extradelgadas Para Air Fryer 700 G,Mc Cain,700 g,500184
7791337010390,Yogur Cremoso La Serenísima Nutrición Activa Vainilla 4 U 480 G,La Serenísima,480 g,500530
7791337009608,Postre Danette Chocolate 4 U 95 G,Danette,95 g,501204
7797906054956,Smiles De Papa Mc Cain 700 G,Mc Cain,700 g,500184
7790787960873,Queso Crema Ilolay Clásico 290 G,Ilolay,290 g,500668
7790787960880,Queso Crema Ilolay Light 290 G,Ilolay,290 g,500668
7791337009851,Queso Blanco La Serenísima Clásico 460 G,La Serenísima,460 g,500668
7790080019872,Queso Fontina Sancor Corazón De Horma 240 G,Sancor,240 g,300411
7790670052869,Medallon De Carne Vacuna Express 110 G 2u,Paty,110 g,500181
7791337010444,Yogur Cremoso La Serenísima Nutrición Activa Con Cereales 159 G,La Serenísima,159 g,500530
7791337009868,Postre Danette Dulce De Leche 4 U 95 G,Danette,95 g,501204
7790742667649,Queso En Hebras Finlandia Chef Cuatro Quesos 130 G,Finlandia,130 g,300413
7794820903070,Queso Untable Milkaut Crematto Clásico 445 G,Milkaut,445 g,300410
7790742326607,Queso Untable La Serenísima Jamón 180 G,La Serenísima,180 g,500669
7790742667328,Queso En Hebras Finlandia Chef Cuatro Quesos Light 130 G,Finlandia,130 g,300413
7794990177530,Queso En Hebras La Paulina Italiano 4 Quesos Equilibrio 125 G,La Paulina,125 g,300413
7794820903087,Queso Untable Milkaut Crematto Balance 445 G,Milkaut,445 g,300410
7791337008625,Yogur Bebible Yogurísimo Frutilla 1100 G,Yogurisimo,1100 g,500530
7790670045465,Hamburguesa Patynesa Paty 226gr 2u,Paty,226gr,500179
7790787960774,Yogur Bebible Ilolay Frutilla 950 G,Ilolay,950 g,500530
7794820903605,Yogur Bebible Milkaut Natural 950 Ml,Milkaut,950 ml,500531
7794820903513,Yogur Batido Descremado Milkaut Balance Sabor Frutilla 180 G,Milkaut,180 g,500529
7790742667311,Queso En Hebras Finlandia Chef Mozzarella Parmesano 130 G,Finlandia,130 g,300413
7791337008663,"Yogur Batido Danonino Frutilla 80,5 G",Danonino,"80,5 g",500530
