"EAN","PRECIO"
"7790742625205","4.509,00"
"7790398100088","4.389,00"
"7790742352002","1.850,00"
"7793913013689","1.859,00"
"7798060853003","2.599,00"
"7793913013993","3.589,00"
"7790070036599","8.229,00"
"7798060853034","2.599,00"
"7790360966810","8.439,00"
"7798060852945","2.999,00"
"7790787960422","939,00"
"7794990879663","3.299,00"
"7790742373205","5.349,00"
"7790742062505","4.079,00"
"7793890261486","5.707,00"
"7798060852822","2.999,00"
"7793940328008","1.729,00"
"7793890258264","2.939,25"
"7797906054826","6.929,00"
"7798060853324","3.299,00"
"7790787960514","2.319,00"
"7790742335609","2.809,00"
"7798060852990","2.599,00"
"7790742114105","4.529,00"
"7791337008281","2.119,00"
"7791337009998","2.879,00"
"7791337009950","1.929,00"
"7790670050667","19.161,75"
"7798060853010","2.599,00"
"7798270244448","10.379,00"
"7798338291254","2.649,00"
"7790742192301","1.729,00"
"7791337009660","2.969,00"
"7793890258288","2.939,25"
"7790742770301","3.089,00"
"7793890261493","5.707,00"
"7793940692000","7.659,00"
"7799120004892","3.899,00"
"7790670050650","6.869,25"
"7793890260885","8.443,00"
"7791337061361","5.155,00"
"7797906054925","8.919,00"
"7791337007178","850,00"
"7794820015162","4.049,00"
"7793890258752","3.539,00"
"7793913013375","3.189,00"
"7793890258783","4.079,00"
"7793913001822","1.799,00"
"7790787960361","939,00"
"7791337009677","2.969,00"
"7791337007161","850,00"
"7790742345707","4.239,00"
"7790742357205","1.239,00"
"7798095171363","11.059,00"
"7790742321800","3.569,00"
"7790787960927","1.579,00"
"7798068287466","12.789,00"
"7791337009943","1.929,00"
"7790070036223","3.799,00"
"7790398100118","1.889,00"
"7790742192103","1.729,00"
"7794820902950","3.399,00"
"7791337010215","4.149,00"
"7791337061507","8.009,00"
"7798338291094","6.119,00"
"7793913013726","3.899,00"
"7790742335500","2.809,00"
"7794480000027","3.299,00"
"7790070035974","5.123,40"
"7792180004741","1.168,30"
"7790813150131","549,00"
"7790742771209","4.709,00"
"7790070034311","10.379,00"
"7790742344106","3.899,00"
"7791337007253","6.859,00"
"7790070035981","2.939,40"
"7791337010000","4.330,00"
"7798068287657","16.789,00"
"7793940052002","2.599,00"
"7791620187761","2.819,00"
"7791337010307","1.175,00"
"7794820015179","4.049,00"
"7798338291063","5.699,00"
"7790742104304","8.839,00"
"7791337061439","3.700,00"
"7790742358509","2.869,00"
"7790742324108","5.349,00"
"7794990880003","15.519,00"
"7790398100071","2.419,00"
"7793890258776","3.737,00"
"7799120004885","2.469,00"
"7798270244417","18.549,00"
"7790787153671","3.949,00"
"7790070433169","1.889,00"
"7891962064055","4.999,00"
"7790080013610","9.119,00"
"7793890261905","2.939,25"
"7791337010475","4.140,00"
"7793913012996","1.799,00"
"7790070036636","5.399,00"
"7799120004878","2.469,00"
"7790070034427","21.209,00"
"7790813110401","629,00"
"7793913013573","3.189,00"
"7799120003284","8.449,00"
"7790199602927","2.989,00"
"7790070036605","22.149,00"
"7792882029448","999,00"
"7790742436207","3.659,00"
"7790070035998","2.939,40"
"7798060853119","2.599,00"
"7790742104403","9.819,00"
"7798068287411","13.899,00"
"7791337010468","4.140,00"
"7794990177523","4.049,00"
"7791337010420","1.179,00"
"7798095171370","11.099,00"
"7790742665027","2.136,75"
"7790080016956","9.119,00"
"7790616000503","7.599,00"
"7798060854017","2.599,00"
"7790742321701","3.569,00"
"7790070036131","6.006,75"
"7798001880464","3.239,00"
"7793890258998","4.404,00"
"7791337010413","1.179,00"
"7791337010321","1.835,00"
"7791708611454","3.429,00"
"7794820902707","4.049,00"
"7793890258851","3.303,00"
"7798136870545","2.659,00"
"7790742335807","2.869,00"
"7794480000461","2.899,00"
"7791337010406","4.235,00"
"7791337009820","3.089,00"
"7797906054819","13.199,00"
"7791620187822","2.039,00"
"7794820902790","1.409,00"
"7790670052371","4.469,25"
"7790742104205","2.959,00"
"7798304851338","7.749,00"
"7791337939813","3.099,00"
"7791337061385","5.155,00"
"7793913013412","3.899,00"
"7790742014122","6.999,00"
"7798403210135","9.449,00"
"7790070035967","2.921,40"
"7794820001547","8.649,00"
"7798060854024","2.599,00"
"7794990879557","10.769,00"
"7793890258769","3.424,00"
"7792180136978","1.429,00"
"7790742142009","3.409,00"
"7799120003406","6.229,00"
"7790070989567","9.089,00"
"7793890260892","9.210,00"
"7790244941827","3.599,00"
"7790742340306","4.729,00"
"7793281493953","6.849,00"
"7799120003796","6.499,00"
"7793913013771","1.999,00"
"7791337009981","2.879,00"
"7793913013368","3.189,00"
"7791337009608","7.019,00"
"7797906055014","8.859,00"
"7791337010192","1.839,00"
"7790742363206","2.679,00"
"7791337010505","5.085,00"
"7794820902813","2.289,00"
"7791337008519","1.410,00"
"7791337010512","5.085,00"
"7790070040015","11.509,00"
"7791337010314","1.179,00"
"7790787949724","3.704,25"
"7791337009844","5.405,00"
"7793940797002","6.029,00"
"7798085370073","1.439,25"
"7790787960569","2.319,00"
"7790199602910","1.629,00"
"7794820903247","1.819,00"
"7798270244387","999,00"
"7798338291049","5.159,00"
"7791620187808","2.349,00"
"7791337007802","1.840,00"
"7791337009882","7.019,00"
"7790070036148","8.939,25"
"7793913013245","1.999,00"
"7790360982445","6.249,00"
"7791708001484","3.749,00"
"7794820902806","1.409,00"
"7793281493489","20.279,35"
"7799120004830","6.799,00"
"7793890259025","4.404,00"
"7793913013252","1.999,00"
"7798147780062","8.249,00"
"7798060850019","1.709,25"
"7791620187778","2.819,00"
"7790616000411","3.669,00"
"7798018850078","599,00"
"7790360966841","5.489,00"
"7791337010390","4.235,00"
"7791337009776","6.020,00"
"7790070040039","21.869,00"
"7791337010727","1.175,00"
"7794820902936","4.239,00"
"7794573000019","2.999,00"
"7790787960873","3.519,00"
"7793281493472","6.785,35"
"7798060854482","3.899,00"
"7791337009868","7.019,00"
"7793890259070","3.670,00"
"7798060854475","3.899,00"
"7798147780055","8.249,00"
"7794820902752","1.229,00"
"7794820903483","1.819,00"
"7797906054864","8.859,00"
"7793890261073","7.599,00"
"7793890262131","7.675,00"
"7790787960880","3.519,00"
"7798060853300","3.074,25"
"7790742326409","2.909,00"
"7891962064048","4.499,00"
"7794820903049","4.109,00"
"7791337008212","850,00"
"7797906054956","11.269,00"
"7791337008236","850,00"
"7794820902943","4.669,00"
"7790742358400","2.869,00"
"7793913013566","1.099,00"
"7794820902967","5.619,00"
"7791337009851","5.405,00"
"7791337008106","2.405,00"
"7790070036063","7.619,25"
"7790070433282","2.759,00"
"7790670052869","2.449,00"
"7793890259261","4.280,00"
"7794990880201","3.499,00"
"7790787153657","2.429,00"
"7794820903209","4.739,00"
"7790070036117","5.049,00"
"7790742624109","3.109,00"
"7791337007260","2.409,00"
"7790742141101","4.939,00"
"7794820903308","4.949,00"
"7793913013528","1.099,00"
"7792180140562","1.462,30"
"7794820012390","2.279,00"
"7798290581936","909,00"
"7798111062149","819,00"
"7791337007819","1.840,00"
"7791337010444","2.735,00"
"7790742436108","3.659,00"
"7794820903070","6.909,00"
"7794820902714","4.049,00"
"7794990177530","4.049,00"
"7793913013559","1.099,00"
"7798334803123","3.999,00"
"7791337010369","4.149,00"
"7793890259001","5.138,00"
"7791337009974","3.019,00"
"7790070433190","3.589,00"
"7790742667328","4.409,00"
"7791337008113","2.405,00"
"7794820000885","8.179,00"
"7790742436405","7.369,00"
"7790742771605","6.659,00"
"7790742324009","3.569,00"
"7790903001343","2.999,00"
"7791708001378","2.469,00"
"7790360967701","7.009,00"
"7793890260724","3.240,75"
"7794820903087","6.909,00"
"7790309000063","17.849,00"
"7794820903056","4.109,00"
"7790070036025","3.431,40"
"7790742667649","4.409,00"
"7793913002423","1.859,00"
"7793890262162","7.675,00"
"7790070433251","2.949,00"
"7790070433275","1.449,00"
"7795513160701","6.499,00"
"7793913013405","3.899,00"
"7794903232936","2.999,00"
"7791337008472","3.499,00"
"7794820903216","4.739,00"
"7790070036032","4.253,40"
"7790742665010","2.136,75"
"7793913013788","1.999,00"
"7790670050780","41.649,00"
"7790742770103","3.239,00"
"7791337007918","5.479,00"
"7791337010093","3.669,00"
"7798304851512","7.099,00"
"7790670052524","8.049,00"
"7794820903254","1.819,00"
"7798111062187","819,00"
"7790742326607","2.909,00"
"7790079019708","3.519,00"
"7790670052708","3.574,35"
"7798060852037","1.399,00"
"7790670050957","5.249,00"
"7790070036261","7.109,00"
"7793913013580","3.189,00"
"7791337008625","6.620,00"
"7790070102607","2.899,00"
"7790742335302","2.809,00"
"7794820903605","5.059,00"
"7790670045465","5.499,00"
"7793913013535","1.099,00"
"7791708617517","2.279,00"
"7794990177561","13.089,00"
"7790787960354","1.699,00"
"7790360968548","16.459,00"
"7793281491980","12.429,00"
"7790670052531","15.329,00"
"7794820902899","5.369,00"
"7790787960538","2.319,00"
"7794820902769","1.229,00"
"7790070103918","9.989,00"
"7794820902974","3.569,00"
"7790742436504","8.939,00"
"7790070103925","8.999,00"
"7790787251780","1.879,00"
"7791337008663","1.145,00"
"7793913013818","1.999,00"
"7790080019599","9.119,00"
"7790070036070","7.619,25"
"7790070036650","7.239,00"
"7790742335906","2.759,00"
"7790670051831","8.169,00"
"7790360981042","5.429,00"
"7794990878932","2.909,00"
"7790670052722","3.574,35"
"7790079020704","2.639,25"
"7790742214201","4.539,00"
"7799120004489","2.919,00"
"7790670052999","3.819,00"
"7790174001349","4.789,00"
"7790787960774","4.379,00"
"7790742667311","4.409,00"
"7797906000700","4.359,00"
"7790903001350","3.699,00"
"7794820903506","1.819,00"
"7798334803109","4.159,00"
"7891515571351","6.069,00"
"7798136870859","3.209,00"
"7790742436306","6.979,00"
"7791708001248","2.459,00"
"7794990876570","2.619,00"
"7794820903513","1.819,00"
"7790742566027","854,25"
"7797906054918","17.099,00"
"7791337010147","3.019,00"
"7793913013603","3.189,00"
"7798138004825","9.966,75"
"7793890262407","8.443,00"
"7794990000012","2.909,00"
"7791620187839","4.799,00"
"7798111062378","959,00"
"7790070100283","4.099,00"
"7790670050728","3.439,00"
"7798338290943","2.619,00"
"7794820902240","4.049,00"
"7793913013542","1.099,00"
"7790070433183","1.889,00"
"7793913013986","3.589,00"
"7790070036001","3.431,40"
"7791337060944","5.155,00"
"7798105128332","6.959,00"
"7790070103901","9.989,00"
"7790070103994","8.999,00"
"7790070036513","4.999,00"
"7793281493410","5.251,35"
"7790742335401","2.809,00"
"7791337009967","3.669,00"
"7798304851475","5.899,00"
"7791337007604","5.739,00"
"7794480000010","1.799,00"
"7790070035950","24.439,00"
"7791337010437","1.175,00"
"7799120004946","3.669,00"
"7793913013238","1.999,00"
"7798290581875","3.729,00"
"7791337010338","1.839,00"
"7794990879717","3.499,00"
"7790670052715","3.574,35"
"7791337010185","1.839,00"
"7793890261837","6.984,60"
"7798304851536","4.614,35"
"7790079019692","2.999,00"
"7793890261509","5.136,00"
"7791337010291","2.870,00"
"7794990186273","2.559,00"
"7790742661067","2.136,75"
"7798304841254","11.879,00"
"7794990878871","2.909,00"
"7791337008670","1.700,00"
"7790787172566","4.319,00"
"7794990880522","3.499,00"
"7790360967558","7.069,00"
"7791620187860","2.669,00"
"7794820903339","4.239,00"
"7790742671653","3.889,00"
"7791337008618","6.620,00"
"7794820902820","2.289,00"
"7793913013757","1.999,00"
"7798136870682","3.209,00"
"7790380090021","1.349,00"
"7790670050612","7.209,00"
"7793281493656","20.719,00"
"7794820902844","2.669,00"
"7790070036155","3.431,40"
"7791337008267","6.020,00"
"7798060854352","2.799,00"
"7791337007628","2.759,00"
"7798138004832","9.966,75"
"7790070036049","4.253,40"
"7798270244431","8.309,00"
"7798111062163","819,00"
"7790787110223","4.579,00"
"7794990177585","14.549,00"
"7791337010260","1.175,00"
"7790199602941","2.989,00"
"7793890261523","6.984,60"
"7790360982223","4.669,00"
"7792180136480","1.809,00"
"7790580127572","9.329,00"
"7790360026583","38.199,00"
"7792180136985","2.859,00"
"7798290581943","3.109,00"
"7793913013597","3.189,00"
"7790742326300","2.909,00"
"7791337010208","1.175,00"
"7790244941612","5.399,00"
"7798334803208","3.999,00"
"7790742340900","4.729,00"
"7793913001655","2.989,00"
"7791337008571","2.265,00"
"7798304840813","13.899,00"
"7790174001318","6.829,00"
"7790070036438","7.829,00"
"7790360966797","2.419,00"
"7798302800277","4.709,00"
"7797906055007","8.509,00"
"7793913001006","2.989,00"
"7798131011905","659,00"
"7794990879526","2.909,00"
"7790670052289","9.959,00"
"7790070433329","2.219,00"
"7790903001381","3.499,00"
"7798041520221","4.409,00"
"7791337008687","1.700,00"
"7793913013764","1.999,00"
"7790070035707","8.229,00"
"7793890261462","5.707,00"
"7790787949663","2.999,00"
"7793913014013","1.699,00"
"7790787960712","1.699,00"
"7790244941599","5.399,00"
"7798147784008","8.249,00"
"7790174000601","6.829,00"
"7791337010482","4.900,00"
"7790070036520","8.499,00"
"7797906054857","8.859,00"
"7790360982230","4.669,00"
"7790742341600","4.729,00"
"7795792000224","1.399,00"
"7791564012488","3.069,00"
"7798060854345","2.799,00"
"7792180004789","1.357,30"
"7798302800178","4.709,00"
"7794820902905","5.369,00"
"7790360971135","5.629,00"
"7795323775324","3.189,00"
"7791337008656","1.145,00"
"7791564012501","3.069,00"
"7798270249733","10.389,00"
"7793890260915","7.055,00"
"7793890259018","5.138,00"
"7791337008489","3.499,00"
"7798260740288","2.378,35"
"7791696008014","5.499,00"
"7798136870743","3.209,00"
"7798304840806","13.899,00"
"7793890261479","5.136,00"
"7791337008083","2.339,00"
"7794820903186","3.399,00"
"7791564000096","6.319,00"
"7790174001400","7.649,00"
"7790616045252","3.104,25"
"7790742249906","12.579,00"
"7794820000304","2.079,00"
"7791564012495","3.069,00"
"7798270249726","10.389,00"
"7790174001394","7.649,00"
"7790787016518","2.979,00"
"7790360971395","19.599,00"
"7798164193111","4.399,00"
"7794820903063","4.789,00"
"7794820903094","4.789,00"
"7794820012383","2.279,00"
"7791337007246","2.499,00"
"7790616000725","3.359,25"
"7798114470163","1.779,00"
"7797906054833","7.459,00"
"7792180132024","799,00"
"7793890261516","6.984,60"
"7798304841445","9.839,00"
"7798136870620","3.209,00"
"7790070433244","4.299,00"
"7791337010499","4.900,00"
"7798138004566","7.129,00"
"7798304851468","5.899,00"
"7791564013355","3.069,00"
"7798099130069","4.829,00"
"7798338291612","3.279,00"
"7790079019616","2.024,25"
"7798138004740","5.699,00"
"7790742566010","1.139,00"
"7790174001356","5.259,00"
"7794820014967","3.129,00"
"7794820903292","2.559,00"
"7798138004962","11.316,75"
"7794573000026","6.199,00"
"7790903001398","3.799,00"
"7795323775256","2.279,00"
"7790787960330","1.699,00"
"7798099131165","7.569,00"
"7798164193098","4.399,00"
"7799120004823","10.999,00"
"7790070036629","13.849,00"
"7798136870675","3.209,00"
"7790787035007","1.699,00"
"7790742172204","1.589,00"
"7790742437105","8.939,00"
"7794990878888","2.909,00"
"7798290581912","1.789,00"
"7794820902837","2.669,00"
"7790174001332","6.829,00"
"7793281493496","32.024,85"
"7798304840820","13.899,00"
"7798111061227","729,00"
"7790174001301","6.829,00"
"7793281493519","2.209,35"
"7794990000043","2.909,00"
"7798131010243","659,00"
"7798136870644","3.209,00"
"7794990879823","2.909,00"
"7798338290929","2.619,00"
"7791337007932","5.479,00"
"7791337008564","2.265,00"
"7797906054987","5.199,00"
"7896074603673","7.199,00"
"7793913013733","1.999,00"
"7790742387806","4.239,00"
"7798111062279","729,00"
"7613034793614","16.709,00"
"7790070040022","16.109,00"
"7791337008151","5.510,00"
"7798131012292","5.649,00"
"7791337009387","3.160,00"
"7798060853041","3.074,25"
"7793913000504","2.059,00"
"7794990172757","2.909,00"
"7794820015001","3.129,00"
"7798403210081","7.199,00"
"7891515629458","7.439,00"
"7797906055144","7.630,35"
"7798136870569","2.659,00"
"7791337008144","5.510,00"
"7798136870606","2.659,00"
"7794990880683","3.499,00"
"7790670052678","6.919,00"
"7790670052791","5.489,25"
"7798136870613","3.209,00"
"7790360026606","4.279,00"
"7798070861197","11.249,25"
"7791620187754","2.959,00"
"7790244941568","3.549,00"
"7790360026682","8.889,00"
"7799120003499","4.699,00"
"7798302800437","2.889,00"
"7791337007185","2.970,00"
"7790742340108","4.729,00"
"7790670052265","24.636,75"
"7790360982537","7.709,00"
"7790070040046","8.054,50"
"7790903001367","5.499,00"
"7798334803116","4.159,00"
"7799120004700","4.489,00"
"7798304840431","17.919,00"
"7791337008458","2.500,00"
"7793913013702","2.399,00"
"7790742872654","1.609,00"
"7790360023902","7.819,00"
"7791337008694","3.045,00"
"7790174001325","6.829,00"
"7798302800154","5.139,00"
"7791337008229","6.020,00"
"7798181641411","2.059,00"
"7793913013825","2.889,00"
"7791337007864","2.505,00"
"7790742872180","1.609,00"
"7798131010038","659,00"
"7791337009356","3.160,00"
"7798138004788","7.539,00"
"7790079020773","3.519,00"
"7790903000735","5.149,00"
"7798136870255","2.149,00"
"7791337008403","5.260,00"
"7791337008588","3.229,00"
"7798333321888","5.689,00"
"7790360967411","6.659,00"
"7791337007666","3.899,00"
"7798270244394","4.279,00"
"7793890262391","4.113,00"
"7790244941582","3.599,00"
"7798352260229","11.539,00"
"7613035242746","6.269,00"
"7790787949687","1.659,00"
"7790070433220","2.249,00"
"7794990177578","13.089,00"
"7891515588410","7.209,00"
"7794990878918","2.909,00"
"7798099131028","6.849,00"
"7790070036056","4.253,40"
"7791564136566","3.479,00"
"7798060852709","3.399,00"
"7790787960453","1.649,00"
"7798304841452","9.839,00"
"7798290581899","2.589,00"
"7790380090038","8.499,00"
"7792180143617","8.462,35"
"7798164192152","3.499,00"
"7790174001370","5.259,00"
"7793281493571","5.394,35"
"7798136870552","2.659,00"
"7798138004511","6.579,00"
"7613035242524","6.269,00"
"7798138004764","6.649,00"
"7798260740523","29.469,00"
"7798352260090","8.159,00"
"7799120004847","9.999,00"
"7790742872661","1.609,00"
"7798060853317","2.499,00"
"7798304840868","9.381,75"
"7798290581905","4.089,00"
"7896074607510","9.299,00"
"7798290582308","1.619,00"
"7795323775348","2.889,00"
"7790360980618","4.839,00"
"7798335288295","7.429,00"
"7791337007611","2.765,00"
"7790580142667","18.569,00"
"7793913014044","2.459,00"
"7790670050674","3.501,75"
"7797906054994","9.899,00"
"7790580135386","30.549,00"
"7899975803180","28.739,00"
"7790079019876","6.969,00"
"7793281493793","8.079,00"
"7793890262414","5.138,00"
"7798183020153","8.699,00"
"7791337008410","1.955,00"
"7613034433978","1.629,00"
"7798181511233","3.929,00"
"7790199602934","1.629,00"
"7790787960804","4.379,00"
"7793281493557","5.309,85"
"7792180143402","9.684,35"
"7790070433237","2.249,00"
"7798114470057","2.539,00"
"7798304841582","16.549,00"
"7613035242500","6.269,00"
"7798164192756","3.799,00"
"7899975801780","26.379,00"
"7798335288301","9.119,00"
"7891515575014","9.879,00"
"7798352260083","8.159,00"
"7792180143600","10.152,35"
"7891515547059","17.159,00"
"7790580133245","18.029,00"
"7791473002938","849,00"
"7795323775263","2.169,00"
"7790580495893","18.029,00"
"7792180130303","10.209,00"
"7798304840882","11.496,75"
"7613032289966","2.299,00"
"7798368470438","6.599,00"
"7792180143419","9.684,35"
"7798352260045","8.159,00"
"7798138004917","10.874,25"
"7791337007192","2.970,00"
"7798304841339","22.139,00"
"7790742471307","7.649,00"
"7791337008700","3.045,00"
"7798352260106","8.159,00"
"7798164192220","3.799,00"
"7798368470421","6.599,00"
"7790787960811","4.379,00"
"7798131011684","2.159,00"
"7790580142162","8.569,00"
"7798114470187","1.779,00"
"7798183020368","8.699,00"
"7792180143457","2.569,00"
"7798183020412","9.999,00"
"7798136870736","2.149,00"
"7798114470231","1.779,00"
"7798183020351","8.699,00"
"7790079021251","3.069,00"
"7798183020344","8.699,00"
"7798403210050","8.399,00"
"7792180130310","10.209,00"
"7793281493502","2.399,00"
"7795323775515","1.589,00"
"7798138004504","6.539,00"
"7790742358103","2.869,00"
"7898215157694","9.959,00"
"7791337008243","6.020,00"
"7798176000711","2.059,00"
"7790580121877","18.029,00"
"7790742372000","6.249,00"
"7896074607527","7.199,00"
"7793913013658","2.889,00"
"7799120004816","10.999,00"
"7798333321871","5.689,00"
"7798304841414","2.199,00"
"7790787960446","1.649,00"
"7795323775331","3.029,00"
"7798368470391","6.599,00"
"7798176009752","42.629,00"
"7613287609861","2.549,00"
"7790070433268","5.549,00"
"7613034797469","3.339,00"
"7898215157175","9.959,00"
"7798260740516","26.519,00"
"7795323775508","1.869,00"
"7790580142117","15.209,00"
"7798304841865","5.569,00"
"7790380090083","5.639,25"
"7798352260014","8.159,00"
"7798368470384","6.599,00"
"7798070861234","11.249,25"
"7798368470773","12.999,00"
"7798114470194","2.259,00"
"7613287609847","2.789,00"
"7793281493946","4.068,35"
"7792180143440","2.579,00"
"7798304841438","3.029,00"
"7790580142100","15.209,00"
"7793890262155","6.907,00"
"7793890262629","7.254,00"
"7898215157106","9.959,00"
"7798141132065","4.479,00"
"7790244941902","5.469,00"
"7798333321925","5.689,00"
"7798041520207","7.269,00"
"7798138004498","6.539,00"
"7790380090014","11.331,75"
"7790787110520","1.649,00"
"7798131012131","25.099,00"
